ID,Old ID1,Old ID,Country,Province,District
IN3315,4164,4164,Maharashtra,Nashik,Nandgaon
IN3316,4169,4169,Maharashtra,Nashik,Nashik
IN3317,4172,4172,Maharashtra,Nashik,Niphad
IN3318,4167,4167,Maharashtra,Nashik,Peint
IN3319,4171,4171,Maharashtra,Nashik,Sinnar
IN3320,4159,4159,Maharashtra,Nashik,Surgana
IN3321,4168,4168,Maharashtra,Nashik,Trimbakeshwar
IN3322,4173,4173,Maharashtra,Nashik,Yevla
IN3323,4248,4248,Maharashtra,Osmanabad,Bhum
IN3324,4250,4250,Maharashtra,Osmanabad,Kalamb
IN3325,4253,4253,Maharashtra,Osmanabad,Lohara
IN3326,4251,4251,Maharashtra,Osmanabad,Osmanabad
IN3327,4247,4247,Maharashtra,Osmanabad,Paranda
IN3328,4252,4252,Maharashtra,Osmanabad,Tuljapur
IN3329,4254,4254,Maharashtra,Osmanabad,Umarga
IN3330,4249,4249,Maharashtra,Osmanabad,Washi
IN3331,4317,4317,Maharashtra,Palghar,Dahanu
IN3332,4319,4319,Maharashtra,Palghar,Jawhar
IN3333,4320,4320,Maharashtra,Palghar,Mokhada
IN3334,4322,4322,Maharashtra,Palghar,Palghar
IN3335,4316,4316,Maharashtra,Palghar,Talasari
IN3336,4321,4321,Maharashtra,Palghar,Vada
IN3337,4323,4323,Maharashtra,Palghar,Vasai
IN3338,4318,4318,Maharashtra,Palghar,Vikramgad
IN3339,4139,4139,Maharashtra,Parbhani,Gangakhed
IN3340,4134,4134,Maharashtra,Parbhani,Jintur
IN3341,4136,4136,Maharashtra,Parbhani,Manwath
IN3342,4140,4140,Maharashtra,Parbhani,Palam
IN3343,4135,4135,Maharashtra,Parbhani,Parbhani
IN3344,4137,4137,Maharashtra,Parbhani,Pathri
IN3345,4141,4141,Maharashtra,Parbhani,Purna
IN3346,4133,4133,Maharashtra,Parbhani,Sailu
IN3347,4138,4138,Maharashtra,Parbhani,Sonpeth
IN3348,4199,4199,Maharashtra,Pune,Ambegaon
IN3349,4210,4210,Maharashtra,Pune,Baramati
IN3350,4209,4209,Maharashtra,Pune,Bhor
IN3351,4206,4206,Maharashtra,Pune,Daund
IN3352,4204,4204,Maharashtra,Pune,Haveli
IN3353,4211,4211,Maharashtra,Pune,Indapur
IN3354,4198,4198,Maharashtra,Pune,Junnar
IN3355,4201,4201,Maharashtra,Pune,Khed
IN3356,4202,4202,Maharashtra,Pune,Mawal
IN3357,4203,4203,Maharashtra,Pune,Mulshi
IN3358,4205,4205,Maharashtra,Pune,Pune City
IN3359,4207,4207,Maharashtra,Pune,Purandhar
IN3360,4200,4200,Maharashtra,Pune,Shirur
IN3361,4208,4208,Maharashtra,Pune,Velhe
IN3362,4280,4280,Maharashtra,Ratnagiri,Chiplun
IN3363,4278,4278,Maharashtra,Ratnagiri,Dapoli
IN3364,4281,4281,Maharashtra,Ratnagiri,Guhagar
IN3365,4279,4279,Maharashtra,Ratnagiri,Khed
IN3366,4284,4284,Maharashtra,Ratnagiri,Lanja
IN3367,4277,4277,Maharashtra,Ratnagiri,Mandangad
IN3368,4285,4285,Maharashtra,Ratnagiri,Rajapur
IN3369,4282,4282,Maharashtra,Ratnagiri,Ratnagiri
IN3370,4283,4283,Maharashtra,Ratnagiri,Sangameshwar
IN3371,4311,4311,Maharashtra,Sangli,Atpadi
IN3372,4315,4315,Maharashtra,Sangli,Jat
IN3373,4309,4309,Maharashtra,Sangli,Kadegaon
IN3374,4314,4314,Maharashtra,Sangli,Kavathemahankal
IN3375,4310,4310,Maharashtra,Sangli,Khanapur (Vita)
IN3376,4313,4313,Maharashtra,Sangli,Miraj
IN3377,4308,4308,Maharashtra,Sangli,Palus
IN3378,4306,4306,Maharashtra,Sangli,Shirala
IN3379,4312,4312,Maharashtra,Sangli,Tasgaon
IN3380,4307,4307,Maharashtra,Sangli,Walwa
IN3381,4274,4274,Maharashtra,Satara,Jaoli
IN3382,4276,4276,Maharashtra,Satara,Karad
IN3383,4268,4268,Maharashtra,Satara,Khandala
IN3384,4271,4271,Maharashtra,Satara,Khatav
IN3385,4272,4272,Maharashtra,Satara,Koregaon
IN3386,4266,4266,Maharashtra,Satara,Mahabaleshwar
IN3387,4270,4270,Maharashtra,Satara,Man
IN3388,4275,4275,Maharashtra,Satara,Patan
IN3389,4269,4269,Maharashtra,Satara,Phaltan
IN3390,4273,4273,Maharashtra,Satara,Satara
IN3391,4267,4267,Maharashtra,Satara,Wai
IN3392,4286,4286,Maharashtra,Sindhudurg,Devgad
IN3393,4293,4293,Maharashtra,Sindhudurg,Dodamarg
IN3394,4288,4288,Maharashtra,Sindhudurg,Kankavli
IN3395,4291,4291,Maharashtra,Sindhudurg,Kudal
IN3396,4289,4289,Maharashtra,Sindhudurg,Malwan
IN3397,4292,4292,Maharashtra,Sindhudurg,Sawantwadi
IN3398,4287,4287,Maharashtra,Sindhudurg,Vaibhavvadi
IN3399,4290,4290,Maharashtra,Sindhudurg,Vengurla
IN3400,4265,4265,Maharashtra,Solapur,Akkalkot
IN3401,4257,4257,Maharashtra,Solapur,Barshi
IN3402,4255,4255,Maharashtra,Solapur,Karmala
IN3403,4256,4256,Maharashtra,Solapur,Madha
IN3404,4261,4261,Maharashtra,Solapur,Malshiras
IN3405,5948,5948,Maharashtra,Solapur,Mangalvedhe
IN3406,4259,4259,Maharashtra,Solapur,Mohol
IN3407,4260,4260,Maharashtra,Solapur,Pandharpur
IN3408,4262,4262,Maharashtra,Solapur,Sangole
IN3409,4258,4258,Maharashtra,Solapur,Solapur North
IN3410,4264,4264,Maharashtra,Solapur,Solapur South
IN3411,4179,4179,Maharashtra,Thane,Ambarnath
IN3412,4175,4175,Maharashtra,Thane,Bhiwandi
IN3413,4177,4177,Maharashtra,Thane,Kalyan
IN3414,4180,4180,Maharashtra,Thane,Murbad
IN3415,4176,4176,Maharashtra,Thane,Shahapur
IN3416,4174,4174,Maharashtra,Thane,Thane
IN3417,4178,4178,Maharashtra,Thane,Ulhasnagar
IN3418,4263,4263,Maharashtra,Vijayapura,Indi
IN3419,4034,4034,Maharashtra,Wardha,Arvi
IN3420,4032,4032,Maharashtra,Wardha,Ashti
IN3421,4037,4037,Maharashtra,Wardha,Deoli
IN3422,4038,4038,Maharashtra,Wardha,Hinganghat
IN3423,4033,4033,Maharashtra,Wardha,Karanja
IN3424,4039,4039,Maharashtra,Wardha,Samudrapur
IN3425,4035,4035,Maharashtra,Wardha,Seloo
IN3426,4036,4036,Maharashtra,Wardha,Wardha
IN3427,4014,4014,Maharashtra,Washim,Karanja
IN3428,4012,4012,Maharashtra,Washim,Malegaon
IN3429,4013,4013,Maharashtra,Washim,Mangrulpir
IN3430,4015,4015,Maharashtra,Washim,Manora
IN3431,4017,4017,Maharashtra,Washim,Risod
IN3432,4016,4016,Maharashtra,Washim,Washim
IN3433,4105,4105,Maharashtra,Yavatmal,Arni
IN3434,4097,4097,Maharashtra,Yavatmal,Babulgaon
IN3435,4100,4100,Maharashtra,Yavatmal,Darwha
IN3436,4101,4101,Maharashtra,Yavatmal,Digras
IN3437,4106,4106,Maharashtra,Yavatmal,Ghatanji
IN3438,4098,4098,Maharashtra,Yavatmal,Kalamb
IN3439,4107,4107,Maharashtra,Yavatmal,Kelapur
IN3440,4104,4104,Maharashtra,Yavatmal,Mahagaon
IN3441,4109,4109,Maharashtra,Yavatmal,Maregaon
IN3442,4096,4096,Maharashtra,Yavatmal,Ner
IN3443,4102,4102,Maharashtra,Yavatmal,Pusad
IN3444,4108,4108,Maharashtra,Yavatmal,Ralegaon
IN3445,4103,4103,Maharashtra,Yavatmal,Umarkhed
IN3446,4111,4111,Maharashtra,Yavatmal,Wani
IN3447,4099,4099,Maharashtra,Yavatmal,Yavatmal
IN3448,4110,4110,Maharashtra,Yavatmal,Zari-Jamani
IN3449,1853,1853,Manipur,Bishnupur,Bishnupur
IN3450,1854,1854,Manipur,Bishnupur,Moirang
IN3451,1852,1852,Manipur,Bishnupur,Nambol
IN3452,1865,1865,Manipur,Chandel,Chakpikarong
IN3453,1864,1864,Manipur,Chandel,Chandel
IN3454,1870,1870,Manipur,Chandel,Machi
IN3455,1871,1871,Manipur,Chandel,Tengnoupal
IN3456,1850,1850,Manipur,Churachandpur,Churachandpur
IN3457,1849,1849,Manipur,Churachandpur,Churachandpur North
IN3458,1851,1851,Manipur,Churachandpur,Singngat
IN3459,1877,1877,Manipur,Churachandpur,Thanlon
IN3460,1876,1876,Manipur,Churachandpur,Tipaimukh
IN3461,1866,1866,Manipur,Imphal East,Jiribam
IN3462,1861,1861,Manipur,Imphal East,Keirao Bitra
IN3463,5945,5945,Manipur,Imphal East,Porompat
IN3464,1860,1860,Manipur,Imphal East,Sawombung
IN3465,1858,1858,Manipur,Imphal West,Lamphelpat
IN3466,1857,1857,Manipur,Imphal West,Lamshang/ Patsoi
IN3467,1859,1859,Manipur,Imphal West,Wangoi
IN3468,5946,5946,Manipur,Kakching,Kakching
IN3469,1843,1843,Manipur,Senapati,Mao-Maram
IN3470,1844,1844,Manipur,Senapati,Paomata
IN3471,1845,1845,Manipur,Senapati,Purul
IN3472,1869,1869,Manipur,Senapati,Sadar Hills East
IN3473,1867,1867,Manipur,Senapati,Sadar Hills West
IN3474,1868,1868,Manipur,Senapati,Saitu-Gamphazol
IN3475,1875,1875,Manipur,Tamenglong,Nungba
IN3476,1848,1848,Manipur,Tamenglong,Tamenglong
IN3477,1847,1847,Manipur,Tamenglong,Tamenglong North
IN3478,1846,1846,Manipur,Tamenglong,Tamenglong West
IN3479,1855,1855,Manipur,Thoubal,Lilong
IN3480,1856,1856,Manipur,Thoubal,Thoubal
IN3481,1872,1872,Manipur,Ukhrul,Kamjong-Chassad
IN3482,1873,1873,Manipur,Ukhrul,Phungyar-Phaisat
IN3483,1862,1862,Manipur,Ukhrul,Ukhrul North
IN3484,1874,1874,Manipur,Ukhrul,Ukhrul South
IN3485,1863,1863,Manipur,Ukhrul,Ukhurl Central
IN3486,1949,1949,Meghalaya,East Garo Hills,Dambo Rongjeng
IN3487,1951,1951,Meghalaya,East Garo Hills,Samanda
IN3488,1950,1950,Meghalaya,East Garo Hills,Songsak
IN3489,1981,1981,Meghalaya,East Jaintia Hills,Khliehriat
IN3490,1982,1982,Meghalaya,East Jaintia Hills,Saipung
IN3491,1967,1967,Meghalaya,East Khasi Hills,Khatarshnong Laitkroh
IN3492,1966,1966,Meghalaya,East Khasi Hills,Mawkynrew
IN3493,1963,1963,Meghalaya,East Khasi Hills,Mawphlang
IN3494,1965,1965,Meghalaya,East Khasi Hills,Mawryngkneng
IN3495,1968,1968,Meghalaya,East Khasi Hills,Mawsynram
IN3496,1964,1964,Meghalaya,East Khasi Hills,Mylliem
IN3497,1970,1970,Meghalaya,East Khasi Hills,Pynursla
IN3498,1969,1969,Meghalaya,East Khasi Hills,Shella Bholaganj
IN3499,1978,1978,Meghalaya,North Garo Hills,Kharkutta
IN3500,1977,1977,Meghalaya,North Garo Hills,Resubelpara
IN3501,1961,1961,Meghalaya,Ribhoi,Jirang
IN3502,1960,1960,Meghalaya,Ribhoi,Umling
IN3503,1962,1962,Meghalaya,Ribhoi,Umsning
IN3504,1954,1954,Meghalaya,South Garo Hills,Baghmara
IN3505,1952,1952,Meghalaya,South Garo Hills,Chokpot
IN3506,1953,1953,Meghalaya,South Garo Hills,Gasuapara
IN3507,1955,1955,Meghalaya,South Garo Hills,Rongara
IN3508,1974,1974,Meghalaya,South West Garo Hills,Betasing
IN3509,1975,1975,Meghalaya,South West Garo Hills,Zikzak
IN3510,1980,1980,Meghalaya,South West Khasi Hills,Mawkyrwat
IN3511,1979,1979,Meghalaya,South West Khasi Hills,Ranikor
IN3512,1945,1945,Meghalaya,West Garo Hills,Dadenggiri
IN3513,1976,1976,Meghalaya,West Garo Hills,Dalu
IN3514,1948,1948,Meghalaya,West Garo Hills,Gambegre
IN3515,1947,1947,Meghalaya,West Garo Hills,Rongram
IN3516,1944,1944,Meghalaya,West Garo Hills,Selsella
IN3517,1946,1946,Meghalaya,West Garo Hills,Tikrikilla
IN3518,1973,1973,Meghalaya,West Jaintia Hills,Amlarem
IN3519,1972,1972,Meghalaya,West Jaintia Hills,Laskein
IN3520,1971,1971,Meghalaya,West Jaintia Hills,Thadlaskein
IN3521,1959,1959,Meghalaya,West Khasi Hills,Mairang
IN3522,1956,1956,Meghalaya,West Khasi Hills,Mawshynrut
IN3523,1958,1958,Meghalaya,West Khasi Hills,Mawthadraishan
IN3524,1957,1957,Meghalaya,West Khasi Hills,Nongstoin
IN3525,1886,1886,Mizoram,Aizawl,Aibawk
IN3526,1884,1884,Mizoram,Aizawl,Darlawn
IN3527,1885,1885,Mizoram,Aizawl,Phullen
IN3528,1883,1883,Mizoram,Aizawl/ Kolasib,Tlangnuam (Part)
IN3529,1887,1887,Mizoram,Aizawl/ Serchhip,Thingsulthliah (Part)
IN3530,1890,1890,Mizoram,Champhai,Champhai
IN3531,5944,5944,Mizoram,Champhai,East Lungdar (Part)
IN3532,1892,1892,Mizoram,Champhai,East Lungdar (Part)
IN3533,1891,1891,Mizoram,Champhai,Khawbung
IN3534,1889,1889,Mizoram,Champhai,Khawzawl
IN3535,1888,1888,Mizoram,Champhai,Ngopa
IN3536,1882,1882,Mizoram,Kolasib,Bilkhawthlir
IN3537,1881,1881,Mizoram,Kolasib,North Thingdawl
IN3538,1898,1898,Mizoram,Lawngtlai,Chawngte
IN3539,1899,1899,Mizoram,Lawngtlai,Lawngtlai
IN3540,1900,1900,Mizoram,Lawngtlai,S' Bungtlang
IN3541,1901,1901,Mizoram,Lawngtlai,Sangau
IN3542,1897,1897,Mizoram,Lunglei,Hnahthial
IN3543,1896,1896,Mizoram,Lunglei,Lunglei
IN3544,1895,1895,Mizoram,Lunglei,Lungsen
IN3545,1894,1894,Mizoram,Lunglei,West Bunghmun
IN3546,1880,1880,Mizoram,Mamit,Reiek
IN3547,1879,1879,Mizoram,Mamit,West Phaileng
IN3548,1878,1878,Mizoram,Mamit,Zawlnuam
IN3549,1903,1903,Mizoram,Saiha,Saiha
IN3550,1902,1902,Mizoram,Saiha,Tuipang
IN3551,1893,1893,Mizoram,Serchhip,Serchhip
IN3552,1783,1783,Nagaland,Dimapur,Chumukedima/ Aquqhnaqua
IN3553,1784,1784,Nagaland,Dimapur,Dhansiripar
IN3554,1782,1782,Nagaland,Dimapur,Dimapur Sadar
IN3555,1780,1780,Nagaland,Dimapur,Kuhoboto
IN3556,1785,1785,Nagaland,Dimapur,Medziphema
IN3557,1781,1781,Nagaland,Dimapur,Nihokhu
IN3558,1779,1779,Nagaland,Dimapur,Niuland
IN3559,1821,1821,Nagaland,Kiphire,Amahator
IN3560,1827,1827,Nagaland,Kiphire,Khongsa
IN3561,1822,1822,Nagaland,Kiphire,Kiphire Sadar
IN3562,1823,1823,Nagaland,Kiphire,Kiusam
IN3563,1825,1825,Nagaland,Kiphire,Longmatra
IN3564,1826,1826,Nagaland,Kiphire,Pungro
IN3565,1820,1820,Nagaland,Kiphire,Seyochung
IN3566,1824,1824,Nagaland,Kiphire,Sitimi
IN3567,1831,1831,Nagaland,Kohima,Botsa
IN3568,1830,1830,Nagaland,Kohima,Chiephobozou
IN3569,1833,1833,Nagaland,Kohima,Jakhama
IN3570,1832,1832,Nagaland,Kohima,Kezocha
IN3571,1834,1834,Nagaland,Kohima,Kohima Sadar
IN3572,1835,1835,Nagaland,Kohima,Sechu-Zubza
IN3573,1828,1828,Nagaland,Kohima,Tseminyu
IN3574,1829,1829,Nagaland,Kohima,Tsogin
IN3575,1818,1818,Nagaland,Longleng,Longleng
IN3576,1816,1816,Nagaland,Longleng,Namsang
IN3577,1819,1819,Nagaland,Longleng,Sakshi
IN3578,1815,1815,Nagaland,Longleng,Tamlu
IN3579,1817,1817,Nagaland,Longleng,Yongnyah
IN3580,1748,1748,Nagaland,Mokokchung,Alongkima
IN3581,1750,1750,Nagaland,Mokokchung,Changtongya
IN3582,1751,1751,Nagaland,Mokokchung,Chuchuyimlang
IN3583,1752,1752,Nagaland,Mokokchung,Kubolong
IN3584,1747,1747,Nagaland,Mokokchung,Longchem
IN3585,1753,1753,Nagaland,Mokokchung,Mangkolemba/ Merangmen
IN3586,1754,1754,Nagaland,Mokokchung,Ongpangkong
IN3587,1749,1749,Nagaland,Mokokchung,Tuli
IN3588,1739,1739,Nagaland,Mon,Aboi
IN3589,1743,1743,Nagaland,Mon,Angjangyang
IN3590,1742,1742,Nagaland,Mon,Chen
IN3591,1735,1735,Nagaland,Mon,Hunta
IN3592,1740,1740,Nagaland,Mon,Longshen
IN3593,1737,1737,Nagaland,Mon,Mon Sadar
IN3594,1746,1746,Nagaland,Mon,Monyakshu
IN3595,1744,1744,Nagaland,Mon,Mopong
IN3596,1733,1733,Nagaland,Mon,Naginimora
IN3597,1741,1741,Nagaland,Mon,Phomching
IN3598,1736,1736,Nagaland,Mon,Shangnyu
IN3599,1734,1734,Nagaland,Mon,Tizit
IN3600,1745,1745,Nagaland,Mon,Tobu
IN3601,1738,1738,Nagaland,Mon,Wakching
IN3602,1838,1838,Nagaland,Peren,Athibung
IN3603,1837,1837,Nagaland,Peren,Jalukie
IN3604,1839,1839,Nagaland,Peren,Kebai Khelma
IN3605,1840,1840,Nagaland,Peren,Nsong
IN3606,1836,1836,Nagaland,Peren,Pedi (Ngwalwa)
IN3607,1842,1842,Nagaland,Peren,Peren
IN3608,1841,1841,Nagaland,Peren,Tening
IN3609,1792,1792,Nagaland,Phek,Chetheba
IN3610,1797,1797,Nagaland,Phek,Chizami
IN3611,5953,5953,Nagaland,Phek,Chozuba
IN3612,1796,1796,Nagaland,Phek,Khezhakeno
IN3613,1788,1788,Nagaland,Phek,Khuza
IN3614,1789,1789,Nagaland,Phek,Meluri
IN3615,1794,1794,Nagaland,Phek,Pfutsero
IN3616,1787,1787,Nagaland,Phek,Phek Sadar
IN3617,1791,1791,Nagaland,Phek,Phokhungri
IN3618,1790,1790,Nagaland,Phek,Phor
IN3619,1798,1798,Nagaland,Phek,Razieba
IN3620,1793,1793,Nagaland,Phek,Sakraba
IN3621,1786,1786,Nagaland,Phek,Sekruzu
IN3622,1795,1795,Nagaland,Phek,Zuketsa
IN3623,1800,1800,Nagaland,Tuensang,Chare
IN3624,1812,1812,Nagaland,Tuensang,Chessore
IN3625,1807,1807,Nagaland,Tuensang,Chingmei
IN3626,1801,1801,Nagaland,Tuensang,Longkhim
IN3627,1813,1813,Nagaland,Tuensang,Mangko
IN3628,1803,1803,Nagaland,Tuensang,Ngoungchung
IN3629,1808,1808,Nagaland,Tuensang,Nokhu
IN3630,1806,1806,Nagaland,Tuensang,Noklak
IN3631,1799,1799,Nagaland,Tuensang,Noksen
IN3632,1809,1809,Nagaland,Tuensang,Panso
IN3633,1804,1804,Nagaland,Tuensang,Sangsangnyu
IN3634,1810,1810,Nagaland,Tuensang,Shamator
IN3635,1805,1805,Nagaland,Tuensang,Sotokur
IN3636,1814,1814,Nagaland,Tuensang,Thonoknyu
IN3637,1811,1811,Nagaland,Tuensang,Tsurungto
IN3638,1802,1802,Nagaland,Tuensang,Tuensang Sadar
IN3639,1768,1768,Nagaland,Wokha,Aitepyong
IN3640,1770,1770,Nagaland,Wokha,Baghty
IN3641,1769,1769,Nagaland,Wokha,Bhandari
IN3642,1767,1767,Nagaland,Wokha,Changpang
IN3643,1778,1778,Nagaland,Wokha,Chukitong
IN3644,1777,1777,Nagaland,Wokha,Englan
IN3645,1773,1773,Nagaland,Wokha,Lotsu
IN3646,1774,1774,Nagaland,Wokha,Ralan
IN3647,1772,1772,Nagaland,Wokha,Sanis
IN3648,1771,1771,Nagaland,Wokha,Sungro
IN3649,1776,1776,Nagaland,Wokha,Wokha Sadar
IN3650,1775,1775,Nagaland,Wokha,Wozhuro
IN3651,1759,1759,Nagaland,Zunheboto,Aghunato
IN3652,1762,1762,Nagaland,Zunheboto,Akuhaito
IN3653,1756,1756,Nagaland,Zunheboto,Akuluto
IN3654,1758,1758,Nagaland,Zunheboto,Asuto
IN3655,1761,1761,Nagaland,Zunheboto,Atoizu
IN3656,1763,1763,Nagaland,Zunheboto,Ghathashi
IN3657,5954,5954,Nagaland,Zunheboto,Pughoboto
IN3658,1765,1765,Nagaland,Zunheboto,Saptiqa
IN3659,1764,1764,Nagaland,Zunheboto,Satakha
IN3660,1766,1766,Nagaland,Zunheboto,Satoi
IN3661,1757,1757,Nagaland,Zunheboto,Suruhuto
IN3662,1755,1755,Nagaland,Zunheboto,V.K.
IN3663,1760,1760,Nagaland,Zunheboto,Zunheboto Sadar
IN3664,437,437,Nct Of Delhi,Central,Darya Ganj
IN3665,439,439,Nct Of Delhi,Central,Karol Bagh
IN3666,438,438,Nct Of Delhi,Central,Pahar Ganj
IN3667,450,450,Nct Of Delhi,East,Gandhi Nagar
IN3668,433,433,Nct Of Delhi,East,Preet Vihar
IN3669,451,451,Nct Of Delhi,East,Vivek Vihar
IN3670,435,435,Nct Of Delhi,New Delhi,Chanakya Puri
IN3671,434,434,Nct Of Delhi,New Delhi,Connaught Place
IN3672,436,436,Nct Of Delhi,New Delhi,Parliament Street
IN3673,430,430,Nct Of Delhi,North,Civil Lines
IN3674,432,432,Nct Of Delhi,North,Kotwali
IN3675,431,431,Nct Of Delhi,North,Sadar Bazar
IN3676,447,447,Nct Of Delhi,North East,Seelam Pur
IN3677,449,449,Nct Of Delhi,North East,Seema Puri
IN3678,448,448,Nct Of Delhi,North East,Shahdara
IN3679,429,429,Nct Of Delhi,North West,Model Town
IN3680,427,427,Nct Of Delhi,North West,Narela
IN3681,428,428,Nct Of Delhi,North West,Saraswati Vihar
IN3682,452,452,Nct Of Delhi,South,Defence Colony
IN3683,446,446,Nct Of Delhi,South,Hauz Khas
IN3684,453,453,Nct Of Delhi,South,Kalkaji
IN3685,444,444,Nct Of Delhi,South West,Delhi Cantonment
IN3686,443,443,Nct Of Delhi,South West,Najafgarh
IN3687,445,445,Nct Of Delhi,South West,Vasant Vihar
IN3688,440,440,Nct Of Delhi,West,Patel Nagar
IN3689,442,442,Nct Of Delhi,West,Punjabi Bagh
IN3690,441,441,Nct Of Delhi,West,Rajouri Garden
IN3691,3028,3028,Odisha,Anugul,Anugul
IN3692,3034,3034,Odisha,Anugul,Athmallik
IN3693,3027,3027,Odisha,Anugul,Banarpal
IN3694,3038,3038,Odisha,Anugul,Bantala
IN3695,3016,3016,Odisha,Anugul,Bhusan Steel Limited
IN3696,3025,3025,Odisha,Anugul,Bikrampur
IN3697,3031,3031,Odisha,Anugul,Chhendipada
IN3698,3024,3024,Odisha,Anugul,Colliery
IN3699,3032,3032,Odisha,Anugul,Handapa
IN3700,3030,3030,Odisha,Anugul,Industrial
IN3701,3029,3029,Odisha,Anugul,Jarapada
IN3702,3020,3020,Odisha,Anugul,Kaniha
IN3703,3018,3018,Odisha,Anugul,Khamar
IN3704,3035,3035,Odisha,Anugul,Kiakata
IN3705,3033,3033,Odisha,Anugul,Kishorenagar
IN3706,3026,3026,Odisha,Anugul,Nalco
IN3707,3021,3021,Odisha,Anugul,National Thermal Power Corporation
IN3708,3017,3017,Odisha,Anugul,Palalahada
IN3709,3037,3037,Odisha,Anugul,Purunakot
IN3710,3019,3019,Odisha,Anugul,Rengali Damsite
IN3711,3022,3022,Odisha,Anugul,Samal Barrage
IN3712,3023,3023,Odisha,Anugul,Talcher Sadar
IN3713,3036,3036,Odisha,Anugul,Thakurgarh
IN3714,3160,3160,Odisha,Balangir,Balangir
IN3715,3168,3168,Odisha,Balangir,Bangomunda
IN3716,3165,3165,Odisha,Balangir,Belpara
IN3717,3167,3167,Odisha,Balangir,Kantabanji
IN3718,3163,3163,Odisha,Balangir,Khaprakhol
IN3719,3159,3159,Odisha,Balangir,Loisinga
IN3720,3162,3162,Odisha,Balangir,Patnagarh
IN3721,3166,3166,Odisha,Balangir,Saintala
IN3722,3169,3169,Odisha,Balangir,Sindhekela
IN3723,3170,3170,Odisha,Balangir,Titlagarh
IN3724,3164,3164,Odisha,Balangir,Turekela
IN3725,3161,3161,Odisha,Balangir,Tushura
IN3726,2916,2916,Odisha,Baleshwar,Balaramgadi Marine
IN3727,2925,2925,Odisha,Baleshwar,Baleshwar (M)
IN3728,2913,2913,Odisha,Baleshwar,Baleshwar Sadar
IN3729,2909,2909,Odisha,Baleshwar,Baliapal
IN3730,2917,2917,Odisha,Baleshwar,Bampada
IN3731,2911,2911,Odisha,Baleshwar,Basta
IN3732,2920,2920,Odisha,Baleshwar,Berhampur
IN3733,2907,2907,Odisha,Baleshwar,Bhograi
IN3734,2915,2915,Odisha,Baleshwar,Chandipur
IN3735,2906,2906,Odisha,Baleshwar,Jaleswar
IN3736,2908,2908,Odisha,Baleshwar,Kamarda
IN3737,2922,2922,Odisha,Baleshwar,Khaira
IN3738,2919,2919,Odisha,Baleshwar,Nilagiri
IN3739,2921,2921,Odisha,Baleshwar,Oupada
IN3740,2905,2905,Odisha,Baleshwar,Raibania
IN3741,2918,2918,Odisha,Baleshwar,Remuna
IN3742,2912,2912,Odisha,Baleshwar,Rupsa
IN3743,2914,2914,Odisha,Baleshwar,Sahadevkhunta
IN3744,2924,2924,Odisha,Baleshwar,Similia
IN3745,2910,2910,Odisha,Baleshwar,Singla
IN3746,2923,2923,Odisha,Baleshwar,Soro
IN3747,2784,2784,Odisha,Bargarh,Ambabhona
IN3748,2785,2785,Odisha,Bargarh,Attabira
IN3749,2779,2779,Odisha,Bargarh,Barapali
IN3750,2781,2781,Odisha,Bargarh,Bargarh
IN3751,2782,2782,Odisha,Bargarh,Bargarh Sadar
IN3752,2783,2783,Odisha,Bargarh,Bhatli
IN3753,2780,2780,Odisha,Bargarh,Bheden
IN3754,2778,2778,Odisha,Bargarh,Bijepur
IN3755,2774,2774,Odisha,Bargarh,Burden
IN3756,2775,2775,Odisha,Bargarh,Gaisilet
IN3757,2772,2772,Odisha,Bargarh,Jharbandha
IN3758,2776,2776,Odisha,Bargarh,Melchhamunda
IN3759,2773,2773,Odisha,Bargarh,Padmapur
IN3760,2771,2771,Odisha,Bargarh,Paikamal
IN3761,2777,2777,Odisha,Bargarh,Sohela
IN3762,3148,3148,Odisha,Baudh,Baudh Sadar
IN3763,3147,3147,Odisha,Baudh,Baunsuni
IN3764,3150,3150,Odisha,Baudh,Harbhanga
IN3765,3145,3145,Odisha,Baudh,Kantamal
IN3766,3146,3146,Odisha,Baudh,Manamunda
IN3767,3149,3149,Odisha,Baudh,Puruna Katak
IN3768,2926,2926,Odisha,Bhadrak,Agarpada
IN3769,2936,2936,Odisha,Bhadrak,Bansada
IN3770,2927,2927,Odisha,Bhadrak,Bant
IN3771,2931,2931,Odisha,Bhadrak,Basudebpur
IN3772,2930,2930,Odisha,Bhadrak,Bhadrak Rural
IN3773,2928,2928,Odisha,Bhadrak,Bhandari Pokhari
IN3774,2935,2935,Odisha,Bhadrak,Chandabali
IN3775,2929,2929,Odisha,Bhadrak,Dhamanagar
IN3776,2937,2937,Odisha,Bhadrak,Dhamara Marine
IN3777,2934,2934,Odisha,Bhadrak,Dhusuri
IN3778,2932,2932,Odisha,Bhadrak,Naikanidihi
IN3779,2933,2933,Odisha,Bhadrak,Tihidi
IN3780,2966,2966,Odisha,Cuttack,Athagad
IN3781,2962,2962,Odisha,Cuttack,Badamba
IN3782,2963,2963,Odisha,Cuttack,Baidyeswar
IN3783,2964,2964,Odisha,Cuttack,Banki
IN3784,2967,2967,Odisha,Cuttack,Barang
IN3785,2980,2980,Odisha,Cuttack,Central Rice Research Institute
IN3786,2970,2970,Odisha,Cuttack,Choudwar
IN3787,2984,2984,Odisha,Cuttack,Cuttack (M Corp.)
IN3788,2978,2978,Odisha,Cuttack,Cuttack Sadar
