ID,Country,Province,District,Largest Group,Percent of Population,oneGroup,twoGroup,threeGroup,fourGroup,fiveGroup,sixGroup,sevenGroup,eightGroup,nineGroup,tenGroup,Area,Population,ethnicity,IsiXhosa,IsiZulu,Siswati,Ndebele,Ngoni,Yao,Sesotho,Setswana,Sepedi,Chichewa,Chibarwe,Mang’anja,Nsenga,Nyungwe,Sena,Elomwe,Bemba,Bisa,Lala,Lamba,Lenje,Ushi,Mambwe,Shona,Ndau,Kalanga,Nambya,Tshivenda,Lozi,Toka Leya,Chitonga,Gitonga,Senga,Tumbuka,Makonde,Makhuwa,Mwani,Herero,Kavango,Rukwangali,Rugciriku,Rushambyu,Mbukushu,Oshikolonk,Oshikwaluu,Oshikwambi,Oshikwanya,Oshimbadja,Oshimbalan,Oshindonga,Oshindongo,Oshingandj,Lunda,Luvale,Lungu,Ila,Kaonde,Lambya,Mbunda,Namwanga,Nkhonde,Ronga,Tswa,Tsonga,Caprivi,Chopi,Chwabo,Balke,Subiya,Sifwe,Swahili,Sukwa,Tewe,Zambezi,Totela,Sebirwa,Shekgalagari,Shiyeyi,Khoisan,Khoekhoe,San,Sesarwa,Afrikaans,English,German,Portuguese,Others,Other African Languages ,Other Asian Languages,Other European Languages,Not Stated,Unknown,Sena,Swahili,Tewe,Tswa,Yao,Mang’anja,Sukwa,Lambya,Nkhonde,Lomwe,religion,Largest Religion,Share of Population,Christianity
SA109,South Africa,Free State,Matjhabeng,Sesotho,0.7211,Sesotho,Afrikaans,IsiXhosa,Unknown,English,IsiZulu,Setswana,Tsonga,Shona,Not Stated,5691,439034,0,41706,4748,446,232,0,0,316601,4698,696,138,0,0,0,0,0,0,0,0,0,0,0,0,0,1621,0,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,42736,8139,0,270,1436,0,0,0,1586,10405,,,,,,,,,,,,,,
SA110,South Africa,Western Cape,Matzikama,Afrikaans,0.8669,Afrikaans,IsiXhosa,Unknown,English,Shona,Chichewa,Others,Sesotho,Not Stated,Setswana,12981,69043,0,3215,68,0,28,0,0,284,91,27,624,0,0,0,0,0,0,0,0,0,0,0,0,0,841,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59854,1072,0,20,609,0,0,0,170,2111,,,,,,,,,,,,,,
SA111,South Africa,Eastern Cape,Mbhashe,IsiXhosa,0.9562,IsiXhosa,Unknown,Not Stated,Sesotho,English,Others,IsiZulu,Shona,Afrikaans,Ndebele,3302,240020,0,229503,389,27,79,0,0,710,43,28,45,0,0,0,0,0,0,0,0,0,0,0,0,0,283,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,188,690,0,9,508,0,0,0,815,6638,,,,,,,,,,,,,,
SA112,South Africa,Eastern Cape,Mbizana,IsiXhosa,0.9548,IsiXhosa,Unknown,IsiZulu,English,Not Stated,Others,Sesotho,Shona,Afrikaans,Ndebele,2415,350000,0,334177,2509,34,109,0,0,354,40,45,44,0,0,0,0,0,0,0,0,0,0,0,0,0,229,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,127,1008,0,39,364,0,0,0,723,10126,,,,,,,,,,,,,,
SA113,South Africa,Mpumalanga,City of Mbombela,Siswati,0.8418,Siswati,Afrikaans,Unknown,Tsonga,English,IsiZulu,Sepedi,Sesotho,Shona,Not Stated,7141,818925,0,1675,9028,689396,1364,0,0,5677,1166,7979,367,0,0,0,0,0,0,0,0,0,0,0,0,0,3587,0,0,0,1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,25058,19339,0,3414,1870,0,0,0,3557,22590,,,,,,,,,,,,,,
SA114,South Africa,Gauteng,Merafong City,Setswana,0.2742,Setswana,IsiXhosa,Sesotho,Afrikaans,IsiZulu,Tsonga,Unknown,English,Sepedi,Siswati,1630,225476,0,57989,12713,2288,356,0,0,45126,61816,2652,300,0,0,0,0,0,0,0,0,0,0,0,0,0,1197,0,0,0,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,20225,3429,0,791,1089,0,0,0,516,5444,,,,,,,,,,,,,,
SA115,South Africa,Free State,Metsimaholo,Sesotho,0.698,Sesotho,Afrikaans,IsiXhosa,IsiZulu,English,Unknown,Sepedi,Setswana,Not Stated,Tsonga,1717,158391,0,8822,6564,283,141,0,0,110549,976,1983,81,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19742,3304,0,108,587,0,0,0,752,2846,,,,,,,,,,,,,,
SA116,South Africa,KwaZulu-Natal,Mfolozi,IsiZulu,0.9599,IsiZulu,Unknown,English,Afrikaans,Others,Not Stated,IsiXhosa,IsiXhosa,Shona,Sepedi,1300,159668,0,190,153261,40,4,0,0,52,26,59,29,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,1031,0,190,224,0,0,0,212,3771,,,,,,,,,,,,,,
SA117,South Africa,Eastern Cape,Mhlontlo,IsiXhosa,0.9546,IsiXhosa,Unknown,Not Stated,Sesotho,English,IsiZulu,Others,Shona,Afrikaans,Chichewa,2880,186391,0,177925,392,48,54,0,0,528,31,36,77,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,90,508,0,41,305,0,0,0,731,5332,,,,,,,,,,,,,,
SA118,South Africa,Gauteng,Midvaal,Sesotho,0.346,Sesotho,Afrikaans,IsiZulu,English,IsiXhosa,Unknown,Sepedi,Setswana,Tsonga,Shona,1722,112254,0,5964,17251,377,748,0,0,38843,2121,2584,1132,0,0,0,0,0,0,0,0,0,0,0,0,0,1943,0,0,0,1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,21434,12890,0,132,830,0,0,0,254,2597,,,,,,,,,,,,,,
SA119,South Africa,KwaZulu-Natal,Mkhambathini,IsiZulu,0.8918,IsiZulu,English,Unknown,IsiXhosa,Sesotho,Afrikaans,Others,Not Stated,Shona,Chichewa,868,61660,0,1189,54991,7,17,0,0,1036,10,31,39,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,2287,0,25,62,0,0,0,60,1514,,,,,,,,,,,,,,
SA120,South Africa,Mpumalanga,Mkhondo,IsiZulu,0.9202,IsiZulu,Unknown,Siswati,Afrikaans,English,Not Stated,Others,Shona,Sepedi,IsiXhosa,4882,255411,0,268,235034,4727,121,0,0,211,81,298,46,0,0,0,0,0,0,0,0,0,0,0,0,0,365,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3523,2080,0,111,597,0,0,0,1019,6738,,,,,,,,,,,,,,
SA121,South Africa,Eastern Cape,Mnquma,IsiXhosa,0.9487,IsiXhosa,Unknown,English,Not Stated,Sesotho,Shona,Others,IsiZulu,Afrikaans,Ndebele,3137,232993,0,221045,481,25,143,0,0,902,48,22,43,0,0,0,0,0,0,0,0,0,0,0,0,0,693,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,960,0,36,625,0,0,0,904,6714,,,,,,,,,,,,,,
SA122,South Africa,Limpopo,Modimolle-Mookgophong,Sepedi,0.6252,Sepedi,Afrikaans,Tsonga,Shona,Unknown,Setswana,English,Sesotho,Tshivenda,Ndebele,10368,130113,0,343,518,84,839,0,0,1995,2348,81342,130,0,0,0,0,0,0,0,0,0,0,0,0,0,4584,0,0,0,1232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,21442,2223,0,70,566,0,0,0,372,3184,,,,,,,,,,,,,,
SA123,South Africa,Limpopo,Mogalakwena,Sepedi,0.7818,Sepedi,Tsonga,Ndebele,Afrikaans,Unknown,Shona,English,Sesotho,Others,Tshivenda,6155,378198,0,703,996,161,12587,0,0,2699,1146,295673,212,0,0,0,0,0,0,0,0,0,0,0,0,0,5631,0,0,0,1181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,11186,3069,0,111,1363,0,0,0,1123,11081,,,,,,,,,,,,,,
SA124,South Africa,Gauteng,Mogale City,Setswana,0.3736,Setswana,IsiZulu,Afrikaans,IsiXhosa,English,Sesotho,Tsonga,Sepedi,Tshivenda,Unknown,1342,438217,0,40789,52890,1971,7175,0,0,23762,163724,17042,5421,0,0,0,0,0,0,0,0,0,0,0,0,0,6707,0,0,0,12041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,41995,26725,0,1172,3933,0,0,0,1737,11579,,,,,,,,,,,,,,
SA125,South Africa,Free State,Mohokare,Sesotho,0.6453,Sesotho,IsiXhosa,Afrikaans,Unknown,English,Setswana,Others,Not Stated,IsiZulu,Shona,8776,36968,0,7014,35,0,11,0,0,23857,98,27,13,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3047,433,0,0,80,0,0,0,59,2243,,,,,,,,,,,,,,
SA126,South Africa,Limpopo,Molemole,Sepedi,0.8959,Sepedi,Unknown,Shona,Tshivenda,Tsonga,Afrikaans,English,Sesotho,Others,Not Stated,3627,127130,0,95,149,38,182,0,0,402,134,113900,33,0,0,0,0,0,0,0,0,0,0,0,0,0,2467,0,0,0,2305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1068,598,0,43,387,0,0,0,195,3694,,,,,,,,,,,,,,
SA127,South Africa,Free State,Moqhaka,Sesotho,0.7677,Sesotho,Afrikaans,Unknown,IsiXhosa,English,IsiZulu,Setswana,Shona,Others,Not Stated,7924,155410,0,3077,949,94,110,0,0,119309,864,210,79,0,0,0,0,0,0,0,0,0,0,0,0,0,483,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19489,1749,0,49,394,0,0,0,343,8058,,,,,,,,,,,,,,
SA128,South Africa,North West,Moretele,Setswana,0.5742,Setswana,Tsonga,Sepedi,IsiZulu,Sesotho,Ndebele,Unknown,Shona,Tshivenda,IsiXhosa,1498,219120,0,1293,6180,1048,5372,0,0,5772,125824,25458,156,0,0,0,0,0,0,0,0,0,0,0,0,0,2373,0,0,0,2321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,238,478,0,133,475,0,0,0,828,4892,,,,,,,,,,,,,,
SA129,South Africa,North West,Moses Kotane,Setswana,0.8527,Setswana,Unknown,IsiZulu,IsiXhosa,Sesotho,Shona,Tsonga,Sepedi,Not Stated,Others,5727,265668,0,7054,7086,288,210,0,0,4086,226543,1989,207,0,0,0,0,0,0,0,0,0,0,0,0,0,3634,0,0,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,335,766,0,337,783,0,0,0,1537,8002,,,,,,,,,,,,,,
SA130,South Africa,Western Cape,Mossel Bay,Afrikaans,0.609,Afrikaans,IsiXhosa,English,Unknown,Sesotho,Shona,Tsonga,Others,IsiZulu,Not Stated,2001,140075,0,33890,606,62,100,0,0,1190,219,59,146,0,0,0,0,0,0,0,0,0,0,0,0,0,1182,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,85301,9816,0,88,761,0,0,0,592,5124,,,,,,,,,,,,,,
SA131,South Africa,KwaZulu-Natal,Mpofana,IsiZulu,0.8566,IsiZulu,English,Unknown,Afrikaans,Shona,Sesotho,IsiXhosa,Chichewa,Not Stated,Others,1757,33382,0,103,28596,12,4,0,0,136,2,14,86,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,2968,0,26,40,0,0,0,45,770,,,,,,,,,,,,,,
SA132,South Africa,KwaZulu-Natal,Msinga,IsiZulu,0.9639,IsiZulu,Unknown,English,Not Stated,IsiXhosa,Others,Shona,Sepedi,Sesotho,Afrikaans,2374,206001,0,147,198564,12,14,0,0,59,21,79,36,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,54,455,0,17,117,0,0,0,198,6113,,,,,,,,,,,,,,
SA133,South Africa,Mpumalanga,Msukaligwa,IsiZulu,0.8184,IsiZulu,Siswati,Afrikaans,Unknown,English,Not Stated,IsiXhosa,Ndebele,Sepedi,Sesotho,6016,199314,0,1163,163109,10219,1059,0,0,891,337,1011,171,0,0,0,0,0,0,0,0,0,0,0,0,0,823,0,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8888,3456,0,330,601,0,0,0,1502,4785,,,,,,,,,,,,,,
SA134,South Africa,KwaZulu-Natal,Mthonjaneni,IsiZulu,0.9588,IsiZulu,Unknown,English,Portuguese,Afrikaans,Not Stated,IsiXhosa,Others,Shona,Sepedi,1639,99289,0,89,95201,15,14,0,0,22,13,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,162,455,0,203,73,0,0,0,114,2803,,,,,,,,,,,,,,
SA135,South Africa,KwaZulu-Natal,Mtubatuba,IsiZulu,0.9474,IsiZulu,Unknown,English,Afrikaans,Others,Portuguese,Not Stated,IsiXhosa,Shona,Sepedi,1968,215869,0,242,204514,61,21,0,0,48,38,106,32,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,661,2712,0,295,309,0,0,0,287,6324,,,,,,,,,,,,,,
SA136,South Africa,Limpopo,Musina,Tshivenda,0.6648,Tshivenda,Unknown,Shona,Sepedi,Sesotho,Tsonga,Afrikaans,English,Ndebele,Others,10373,130899,0,88,308,68,906,0,0,3492,151,6069,99,0,0,0,0,0,0,0,0,0,0,0,0,0,9387,0,0,0,87020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,2492,1584,0,12,646,0,0,0,264,15798,,,,,,,,,,,,,,
SA137,South Africa,Free State,Nala,Sesotho,0.8381,Sesotho,Afrikaans,IsiXhosa,Unknown,Setswana,IsiZulu,Shona,English,Others,Ndebele,4128,90561,0,3796,567,18,185,0,0,75898,1598,109,44,0,0,0,0,0,0,0,0,0,0,0,0,0,467,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4797,431,0,14,391,0,0,0,142,2030,,,,,,,,,,,,,,
SA138,South Africa,North West,Naledi,Setswana,0.7782,Setswana,Afrikaans,Unknown,English,Sesotho,Not Stated,IsiXhosa,Others,Shona,IsiZulu,7032,63755,0,306,127,13,13,0,0,401,49612,55,6,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,9911,729,0,114,157,0,0,0,322,1775,,,,,,,,,,,,,,
SA139,South Africa,Northern Cape,Nama Khoi,Afrikaans,0.9044,Afrikaans,Not Stated,Unknown,English,Others,IsiXhosa,Sesotho,Setswana,IsiZulu,Khoisan,17991,67089,0,142,18,10,0,0,0,53,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,60673,605,0,0,193,0,0,0,3940,1391,,,,,,,,,,,,,,
SA140,South Africa,Eastern Cape,Ndlambe,IsiXhosa,0.6489,IsiXhosa,English,Afrikaans,Unknown,Not Stated,Shona,Others,IsiZulu,Sesotho,Ndebele,1841,87797,0,56970,127,0,48,0,0,70,26,10,45,0,0,0,0,0,0,0,0,0,0,0,0,0,455,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,11124,16004,0,0,451,0,0,0,533,1890,,,,,,,,,,,,,,
SA141,South Africa,KwaZulu-Natal,Ndwedwe,IsiZulu,0.9604,IsiZulu,Unknown,English,IsiXhosa,Not Stated,Sesotho,Others,Portuguese,Chichewa,Sepedi,1093,165826,0,951,159257,29,7,0,0,115,18,66,106,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,43,966,0,107,114,0,0,0,250,3733,,,,,,,,,,,,,,
SA142,South Africa,Eastern Cape,Nelson Mandela Bay,IsiXhosa,0.5849,IsiXhosa,Afrikaans,English,Unknown,Shona,Others,IsiZulu,Not Stated,Sesotho,Chichewa,1957,1190496,0,696346,2996,200,951,0,0,2342,599,480,1473,0,0,0,0,0,0,0,0,0,0,0,0,0,13625,0,0,0,390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,287132,152622,0,323,4914,0,0,0,2505,22765,,,,,,,,,,,,,,
SA143,South Africa,KwaZulu-Natal,Newcastle,IsiZulu,0.8641,IsiZulu,English,Afrikaans,Unknown,Sesotho,Shona,Others,IsiXhosa,Not Stated,Siswati,1856,507710,0,1130,438737,538,149,0,0,3996,188,388,512,0,0,0,0,0,0,0,0,0,0,0,0,0,2349,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,15364,29047,0,139,1567,0,0,0,657,12580,,,,,,,,,,,,,,
SA144,South Africa,Eastern Cape,Ngqushwa,IsiXhosa,0.9586,IsiXhosa,Unknown,English,Not Stated,Others,Sesotho,IsiZulu,Afrikaans,Shona,Portuguese,2115,68300,0,65475,135,6,6,0,0,217,12,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,681,0,16,219,0,0,0,276,1007,,,,,,,,,,,,,,
SA145,South Africa,Eastern Cape,Ingquza Hill,IsiXhosa,0.9487,IsiXhosa,Unknown,IsiZulu,English,Others,Not Stated,Shona,Sesotho,Afrikaans,Ndebele,2477,354573,0,336372,2132,43,73,0,0,287,55,47,31,0,0,0,0,0,0,0,0,0,0,0,0,0,491,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,144,1521,0,44,1376,0,0,0,746,11135,,,,,,,,,,,,,,
SA146,South Africa,Free State,Ngwathe,Sesotho,0.7187,Sesotho,Afrikaans,IsiXhosa,Unknown,IsiZulu,English,Shona,Setswana,Others,Not Stated,7054,134962,0,7370,2508,40,136,0,0,96999,634,116,187,0,0,0,0,0,0,0,0,0,0,0,0,0,961,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,19732,2066,0,64,500,0,0,0,389,3051,,,,,,,,,,,,,,
SA147,South Africa,KwaZulu-Natal,Nkandla,IsiZulu,0.9606,IsiZulu,Unknown,English,Not Stated,IsiXhosa,Shona,Others,Chichewa,Sepedi,Sesotho,1828,108896,0,91,104604,13,10,0,0,36,6,41,42,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,138,0,25,82,0,0,0,108,3556,,,,,,,,,,,,,,
SA148,South Africa,Free State,Nketoana,Sesotho,0.7976,Sesotho,Afrikaans,IsiZulu,Unknown,English,Others,Not Stated,IsiXhosa,Shona,Sepedi,5610,66488,0,146,4751,12,8,0,0,53034,57,60,35,0,0,0,0,0,0,0,0,0,0,0,0,0,136,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5671,432,0,11,228,0,0,0,171,1689,,,,,,,,,,,,,,
SA149,South Africa,Mpumalanga,Nkomazi,Siswati,0.8917,Siswati,Tsonga,Unknown,Afrikaans,English,Portuguese,IsiZulu,Not Stated,Others,Shona,5232,591928,0,476,2521,527835,148,0,0,349,508,588,185,0,0,0,0,0,0,0,0,0,0,0,0,0,827,0,0,0,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,5472,4729,0,2806,1552,0,0,0,2144,17020,,,,,,,,,,,,,,
SA150,South Africa,KwaZulu-Natal,Nongoma,IsiZulu,0.9647,IsiZulu,Unknown,English,IsiXhosa,Not Stated,Sepedi,Shona,Siswati,Others,Chichewa,2183,225278,0,245,217334,100,45,0,0,48,31,144,54,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,28,285,0,42,81,0,0,0,219,6457,,,,,,,,,,,,,,
SA151,South Africa,KwaZulu-Natal,Nqutu,IsiZulu,0.9047,IsiZulu,Sesotho,Unknown,English,Others,Shona,Not Stated,IsiXhosa,Sepedi,Ndebele,1963,201133,0,176,181970,18,92,0,0,12132,34,100,77,0,0,0,0,0,0,0,0,0,0,0,0,0,253,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,67,269,0,41,258,0,0,0,202,5380,,,,,,,,,,,,,,
SA152,South Africa,Eastern Cape,Ntabankulu,IsiXhosa,0.9571,IsiXhosa,Unknown,Sesotho,IsiZulu,Not Stated,English,Others,Shona,Afrikaans,Ndebele,1385,146423,0,140145,379,9,29,0,0,500,6,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,44,298,0,5,176,0,0,0,369,4330,,,,,,,,,,,,,,
