Data Year,ID,Country,Province,District,Largest Group,Percent of Population,oneGroup,twoGroup,threeGroup,fourGroup,fiveGroup,sixGroup,sevenGroup,eightGroup,nineGroup,tenGroup,Area,Population,ethnicity,Han Chinese,Hui,Tibetans,Koreans,Manchu,Japanese,Ainu,Mongols,Oirats,Buryats,Tuvans,Uyghurs,Kazakhs,Kyrgyz,Uzbeks,Tatars,Pamiris,Hmong,Yi,Zhuang,Bouyei,Dong,Yao,Bai,Tujia,Hani,Dai,Li,Lisu,Wa,She,Lahu,Sui,Dongxiang,Nakhi,Kachin,Tu,Daur,Mulao,Qiang,Blang,Salar,Maonan,Gelao,Sibe,Achang,Pumi,Nu,Russian,Evenk,De'ang,Bonan,Yugur,Vietnamese,Derung,Oroqen,Nanai,Monpa,Lhoba,Jino,Formosans,Portugese,Others,Naturalized Citizen,China,Taiwan,Japan,Vietnam,Cambodia,Philippines,Indonesia,Nepal,Uzbekistan,America,Thailand,Brazil,Sri Lanka,India,Peru,Bangladesh,Pakistan,Myanmar,Korea,Mongolia,United Kingdom,France,Russia,Malaysia,Canada,Australia,Germany,Turkey,Korea,Bolivia,Afghanistan,Italy,White,Other Asians,Other Europeans,Other West Asians/North Africans,Other Africans,Other Americas,Other Pacific Islanders,Stateless,Other Foreigners,religion,Largest Religion,Share of Population,Irreligious
,CH2230,Guizhou,5227,Huishui County,Han Chinese,0.4099,Han Chinese,Bouyei,Hmong,Maonan,Tujia,Dong,Zhuang,Bai,Hui,Yi,2464,395878,,162278,161,69,3,38,0,0,65,0,0,0,10,0,0,0,0,0,98169,144,254,130669,277,26,227,515,14,7,84,0,0,0,6,91,6,4,0,14,1,18,2,0,0,2624,57,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,19,,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH2231,Guizhou,5227,Sandu Shui Autonomous County,Sui,0.6532,Sui,Bouyei,Hmong,Han Chinese,Dong,Yao,Yi,Zhuang,Hui,Tujia,2374,276347,,10614,186,12,1,16,0,0,10,0,0,0,19,0,2,0,0,0,40578,292,261,41588,1375,723,1,35,5,4,14,11,9,5,15,180518,8,1,6,0,0,5,0,0,0,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH2232,Yunnan,5301,Wuhua District,Han Chinese,0.8867,Han Chinese,Yi,Hui,Bai,Hani,Dai,Zhuang,Nakhi,Hmong,Manchu,375,1143085,,1013589,31185,1290,193,2575,0,0,911,0,0,0,25,3,6,0,0,0,3766,32245,5195,1526,1147,519,25130,1712,5353,5279,289,1883,958,132,1165,119,20,3931,548,228,38,211,54,313,163,18,306,35,0,400,136,27,0,38,0,0,25,45,3,0,0,0,118,6,,167,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH2233,Yunnan,5301,Panlong District,Han Chinese,0.9236,Han Chinese,Hui,Yi,Bai,Zhuang,Hmong,Hani,Tujia,Manchu,Dai,867,987955,,912435,23030,398,177,2067,0,0,673,0,0,0,46,0,0,0,0,0,2488,17281,2700,1137,722,206,14108,2158,2232,1843,150,668,146,61,222,68,5,1782,76,206,20,125,37,119,132,31,61,17,72,84,56,6,0,6,0,0,37,9,0,0,0,0,21,6,,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH2234,Yunnan,5301,Guandu District,Han Chinese,0.9058,Han Chinese,Yi,Hui,Bai,Hmong,Zhuang,Hani,Bouyei,Dai,Nakhi,647,1602279,,1451282,27341,1240,267,1601,0,0,1016,0,0,0,197,32,1,0,0,2,8456,59568,6647,4676,1045,648,16397,1768,5487,4117,502,1784,796,245,934,109,6,2057,277,191,24,199,42,306,75,50,413,29,113,210,137,8,6,39,5,0,30,51,1,16,0,2,124,7,,1691,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH2235,Yunnan,5301,Xishan District,Han Chinese,0.8547,Han Chinese,Yi,Bai,Hui,Hmong,Zhuang,Hani,Bouyei,Dai,Nakhi,841,960746,,821174,21993,681,167,877,0,0,491,0,0,0,81,6,2,0,0,0,5965,53644,3475,3030,444,302,35888,712,3139,3002,303,1114,452,189,432,53,151,1458,351,217,8,63,37,123,31,17,194,9,87,105,85,0,0,12,0,3,25,31,0,8,0,0,68,8,,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH2236,Yunnan,5301,Dongchuan District,Han Chinese,0.9276,Han Chinese,Yi,Hui,Hmong,Bouyei,Bai,Tujia,Zhuang,Nakhi,Mongols,1872,260744,,241857,3785,36,19,87,0,0,152,0,0,0,4,0,0,0,0,0,2519,9346,214,1240,8,22,599,220,56,54,139,77,17,25,30,4,0,164,0,29,0,0,4,3,6,8,3,0,0,6,4,1,0,0,0,0,1,2,0,0,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH2237,Yunnan,5301,Chenggong District,Han Chinese,0.9549,Han Chinese,Hui,Yi,Bai,Hmong,Zhuang,Hani,Tujia,Bouyei,Dai,560,649501,,620213,10148,92,23,159,0,0,106,0,0,0,30,0,0,0,0,0,1673,8729,1241,736,173,25,2678,754,1087,541,55,136,101,9,172,40,0,258,24,19,0,26,5,35,0,0,53,0,30,34,4,0,0,3,0,0,0,0,0,0,0,0,10,0,,40,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH2238,Yunnan,5301,Jinning District,Han Chinese,0.8923,Han Chinese,Yi,Hui,Hani,Bai,Hmong,Zhuang,Dai,Manchu,Tujia,1310,346268,,308965,2611,31,40,193,0,0,109,0,0,0,6,2,0,0,0,0,575,28940,438,101,48,42,797,171,2211,349,55,88,43,0,83,11,0,122,83,22,0,0,0,16,17,0,31,0,8,6,6,0,2,5,0,0,0,3,0,0,0,0,2,4,,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH2239,Yunnan,5301,Fumin County,Han Chinese,0.8397,Han Chinese,Yi,Hmong,Bai,Hui,Hani,Bouyei,Zhuang,Tujia,Lisu,975,149506,,125534,517,2,5,7,0,0,18,0,0,0,1,0,0,0,0,0,9945,12084,83,94,9,1,737,80,183,61,16,71,5,0,11,0,0,19,1,3,0,0,0,1,0,0,14,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH2240,Yunnan,5301,Yiliang County,Han Chinese,0.9102,Han Chinese,Yi,Hui,Hmong,Bai,Zhuang,Hani,Tujia,Bouyei,Dai,1857,384875,,350318,4273,20,14,17,0,0,32,0,0,0,11,0,0,0,1,0,2450,25595,378,212,68,34,436,271,321,106,39,51,41,0,37,16,7,33,4,14,2,7,0,16,0,6,17,0,2,5,0,0,0,1,0,0,2,6,0,0,2,0,7,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH2241,Yunnan,5301,Shilin Yi Autonomous County,Han Chinese,0.6422,Han Chinese,Yi,Hmong,Zhuang,Mongols,Hui,Bai,Tujia,Hani,Dai,1715,240827,,154655,315,9,5,8,0,0,318,0,0,0,1,0,0,0,0,1,694,83617,588,31,4,30,147,109,104,61,16,3,45,10,19,11,0,16,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH2242,Yunnan,5301,Songming County,Han Chinese,0.9301,Han Chinese,Hui,Hmong,Yi,Bai,Zhuang,Tujia,Hani,Bouyei,Dai,837,410929,,382211,19123,25,11,55,0,0,48,0,0,0,6,0,0,0,0,0,4789,3404,174,101,21,40,345,148,147,71,0,30,46,0,45,6,7,45,1,5,0,5,2,0,0,3,2,0,3,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH2243,Yunnan,5301,Luquan Miao Autonomous County,Han Chinese,0.9349,Han Chinese,Hui,Mongols,Manchu,Daur,Koreans,Yi,Hmong,Uyghurs,Bouyei,4244,378881,,354221,15695,29,128,3325,0,0,4627,0,0,0,88,0,0,0,1,0,91,95,68,85,53,0,2,38,0,0,27,0,19,0,0,3,0,0,0,8,134,19,1,0,0,0,0,47,0,0,0,1,7,0,0,0,0,55,13,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH2244,Yunnan,5301,Hui-Yi Autonomous County of Xundian,Han Chinese,0.7823,Han Chinese,Hui,Yi,Hmong,Bai,Tujia,Mongols,Hani,Zhuang,Dai,3594,460739,,360456,48583,25,18,16,0,0,71,0,0,0,8,1,0,0,0,0,6067,45038,55,26,11,12,101,95,56,31,0,8,24,0,7,0,0,23,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH2245,Yunnan,5301,Anning City,Han Chinese,0.8760,Han Chinese,Yi,Bai,Hmong,Hui,Hani,Zhuang,Dai,Tujia,Bouyei,1276,483753,,423749,6255,108,16,292,0,0,165,0,0,0,20,2,0,0,0,0,12675,17758,1427,729,159,67,14410,886,1732,1004,50,472,166,19,191,30,85,568,222,171,0,30,2,43,11,4,43,2,14,75,21,0,5,0,0,0,8,5,0,0,5,0,0,3,,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH2246,Yunnan,5303,Qilin District,Han Chinese,0.9564,Han Chinese,Yi,Hui,Bai,Hmong,Zhuang,Bouyei,Hani,Tujia,Dai,1676,996279,,952817,7829,116,38,403,0,0,530,0,0,0,8,0,0,0,0,0,1618,23752,1266,1033,410,80,2597,716,894,556,118,231,113,22,93,106,19,257,4,97,0,33,6,28,0,10,112,16,7,18,12,0,0,6,0,0,4,5,0,0,0,0,3,0,,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH2247,Yunnan,5303,Zhanyi District,Han Chinese,0.9365,Han Chinese,Yi,Hui,Hmong,Hani,Bai,Zhuang,Bouyei,Tujia,Dai,2632,405305,,379581,9413,30,18,62,0,0,89,0,0,0,11,2,0,0,0,0,4536,9623,204,179,64,56,289,148,476,135,73,37,41,0,33,18,13,38,19,20,0,8,0,7,7,0,14,2,5,4,0,0,0,2,0,0,0,1,0,0,0,0,1,0,,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH2248,Yunnan,5303,Malong District,Han Chinese,0.9217,Han Chinese,Yi,Hmong,Hui,Tujia,Bai,Zhuang,Hani,Bouyei,Mongols,1642,193137,,178006,2974,6,8,13,0,0,29,0,0,0,2,0,0,0,0,1,4365,7220,53,31,28,11,111,153,42,23,0,7,5,0,11,2,0,6,1,19,0,0,0,1,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH2249,Yunnan,5303,Luliang County,Han Chinese,0.9829,Han Chinese,Yi,Hui,Bouyei,Zhuang,Bai,Hmong,Hani,Mongols,Dai,1998,599266,,588994,3444,25,14,24,0,0,78,0,0,0,6,0,0,0,0,0,102,5696,166,211,19,12,138,15,96,68,41,11,5,0,11,7,0,5,0,4,0,0,0,6,0,0,5,0,1,10,0,0,0,0,0,0,3,1,0,0,0,0,0,0,,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH2250,Yunnan,5303,Shizong County,Han Chinese,0.8196,Han Chinese,Yi,Zhuang,Hmong,Hui,Yao,Tujia,Bouyei,Bai,Dai,2776,376902,,308919,3066,13,11,7,0,0,47,0,0,0,5,0,0,0,0,0,12900,25562,23597,116,11,2259,75,122,30,67,26,4,8,3,14,7,0,4,3,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,3,0,0,0,0,0,2,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH2251,Yunnan,5303,Luoping County,Han Chinese,0.8558,Han Chinese,Yi,Bouyei,Hmong,Hui,Bai,Zhuang,Sui,Tujia,Mongols,3015,535565,,458322,3347,15,19,14,0,0,86,0,0,0,5,0,0,0,0,0,5085,37536,411,29518,5,11,547,137,69,56,76,16,5,2,9,246,0,8,0,4,0,4,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH2252,Yunnan,5303,Fuyuan County,Han Chinese,0.8960,Han Chinese,Yi,Sui,Hui,Bai,Bouyei,Mongols,Hmong,Hani,Zhuang,3240,675229,,605029,4177,13,9,21,0,0,606,0,0,0,3,2,0,0,0,0,555,53266,163,1287,5,11,1437,68,222,23,73,22,18,0,33,8035,6,15,4,14,0,48,11,4,7,0,20,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH2253,Yunnan,5303,Huize County,Han Chinese,0.9488,Han Chinese,Hui,Yi,Zhuang,Hmong,Bai,Mongols,Hani,Manchu,Tujia,5886,794279,,753589,17842,40,20,82,0,0,227,0,0,0,10,0,0,0,0,1,1144,17554,2775,62,24,8,408,76,210,38,23,26,19,0,21,7,0,46,0,5,0,0,0,0,0,0,8,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH2254,Yunnan,5303,Xuanwei City,Han Chinese,0.9293,Han Chinese,Yi,Hui,Hmong,Mongols,Zhuang,Bai,Hani,Bouyei,Sui,6075,1189813,,1105703,15829,31,20,86,0,0,1752,0,0,0,6,0,0,1,0,1,4678,58459,1384,202,76,17,554,114,278,123,28,30,77,0,94,129,0,54,0,7,0,0,1,16,0,0,12,0,2,6,3,0,0,4,2,0,2,8,0,0,0,0,3,8,,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH2255,Yunnan,5304,Hongta District,Han Chinese,0.8532,Han Chinese,Yi,Hui,Hani,Bai,Hmong,Dai,Bouyei,Zhuang,Mongols,968,588738,,502309,12179,99,18,132,0,0,382,0,0,0,18,0,0,0,0,0,1766,58048,580,1288,122,84,3950,381,4806,1598,4,108,47,27,318,17,0,145,11,15,2,10,22,18,0,0,30,3,8,18,14,0,2,0,0,0,8,2,0,0,0,0,12,0,,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH2256,Yunnan,5304,Jiangchuan District,Han Chinese,0.9298,Han Chinese,Yi,Hani,Zhuang,Bouyei,Hui,Tujia,Dai,Hmong,Bai,821,253295,,235506,106,7,5,12,0,0,20,0,0,0,3,0,0,0,0,0,90,15231,581,192,15,9,72,98,1128,95,3,15,30,0,26,1,0,11,0,2,0,0,0,9,0,0,6,0,0,1,0,0,0,3,0,0,0,10,0,0,0,0,0,0,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH2257,Yunnan,5304,Tonghai County,Han Chinese,0.8509,Han Chinese,Yi,Hui,Mongols,Dai,Hani,Hmong,Tujia,Bouyei,Zhuang,719,289891,,246675,11744,2,1,5,0,0,4315,0,0,0,1,0,0,0,0,0,411,18629,153,198,67,19,146,392,2681,4284,6,7,19,0,34,9,0,7,2,3,0,23,6,7,0,0,15,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,5,0,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH2258,Yunnan,5304,Huaning County,Han Chinese,0.7084,Han Chinese,Yi,Hui,Hmong,Hani,Bai,Tujia,Dai,Mongols,Zhuang,1257,190425,,134891,6318,3,3,4,0,0,45,0,0,0,0,0,0,0,0,0,4518,43694,43,38,18,8,87,59,495,48,3,13,13,0,25,0,0,23,0,4,0,0,0,5,0,0,6,0,5,3,0,0,0,0,0,0,3,0,1,0,0,0,0,0,,8,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH2259,Yunnan,5304,Yimen County,Han Chinese,0.6690,Han Chinese,Yi,Hani,Hmong,Hui,Bai,Zhuang,Tujia,Tujia,Wa,1562,151671,,101461,1036,16,9,33,0,0,38,0,0,0,0,1,0,0,0,0,1222,43322,138,37,9,21,364,107,3550,107,5,24,46,0,36,1,0,29,5,9,1,0,1,7,0,0,1,0,22,2,1,3,0,1,0,0,2,2,0,0,0,2,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH2260,Yunnan,5304,Eshan Yi Autonomous County,Yi,0.5385,Yi,Han Chinese,Hani,Hui,Dai,Hmong,Mongols,Bai,Tujia,Zhuang,1922,143903,,48896,4619,13,2,7,0,0,154,0,0,0,2,2,0,0,0,0,174,77492,119,80,9,4,136,131,11637,306,14,13,7,0,37,1,0,10,3,3,0,0,2,6,0,0,4,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH2261,Yunnan,5304,Xingping Yizu Dai Autonomous County,Yi,0.4776,Yi,Han Chinese,Dai,Hani,Lahu,Hui,Bai,Hmong,Zhuang,Kachin,4245,262771,,76286,1285,7,5,14,0,0,19,0,0,0,4,11,0,0,0,0,220,125503,150,30,18,38,423,58,14154,38197,3,46,46,29,6036,4,5,22,89,3,0,0,0,8,6,2,9,1,9,1,0,0,0,3,2,0,1,5,1,0,2,2,0,1,,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH2262,Yunnan,5304,Yuanjiang Hanizu Yizu Dai Autonomous County,Hani,0.4488,Hani,Yi,Han Chinese,Dai,Bai,Hmong,Lahu,Zhuang,Hui,Tujia,2727,195647,,39533,175,8,25,13,0,0,27,0,0,0,1,0,0,0,0,0,1854,39625,216,26,12,40,4668,135,87808,20301,11,6,31,0,1025,1,2,12,4,54,0,0,0,8,0,0,14,0,3,2,1,1,0,1,0,0,3,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH2263,Yunnan,5304,Chengjiang City,Han Chinese,0.9416,Han Chinese,Hui,Yi,Hmong,Hani,Dai,Others,Bai,Bouyei,Zhuang,744,173161,,163043,5246,11,9,23,0,0,19,0,0,0,4,0,0,0,0,0,523,3477,39,42,8,4,69,28,390,102,0,3,1,0,10,3,0,6,1,1,0,0,2,5,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH2264,Yunnan,5305,Longyang District,Han Chinese,0.8514,Han Chinese,Yi,Bai,Dai,Lisu,Hmong,Hui,Manchu,De'ang,Wa,4835,903081,,768879,3669,58,18,1593,0,0,73,0,0,0,10,2,0,0,0,0,5200,45776,261,137,44,23,38672,330,500,20152,105,14694,590,5,63,2,4,330,230,52,4,12,0,144,0,0,17,0,244,43,150,2,0,977,0,2,0,5,0,0,0,0,0,0,,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH2265,Yunnan,5305,Shidian County,Han Chinese,0.9176,Han Chinese,Yi,Blang,Wa,Hui,Bai,Dai,Lisu,Kachin,Hmong,1940,293022,,268877,900,9,3,44,0,0,27,0,0,0,5,0,0,0,0,0,48,11566,27,34,6,9,702,40,23,676,6,214,1972,0,8,0,0,12,127,6,6,0,0,7626,0,0,0,0,15,0,9,0,0,24,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH2266,Yunnan,5305,Longling County,Han Chinese,0.9402,Han Chinese,Lisu,Yi,Dai,Achang,Bai,Kachin,Hui,Manchu,Hmong,2799,272769,,256444,136,13,5,134,0,0,20,0,0,0,1,0,2,0,0,0,79,5487,18,11,4,4,451,30,20,1878,0,6695,21,7,2,1,0,11,210,15,5,0,0,7,0,0,0,0,987,2,0,0,0,44,0,0,0,2,0,0,0,0,0,0,,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH2267,Yunnan,5305,Changning County,Han Chinese,0.8840,Han Chinese,Yi,Dai,Hmong,Blang,Hui,Bai,Lisu,Wa,Kachin,3791,319858,,282751,949,12,5,11,0,0,9,0,0,0,6,1,0,0,0,0,5419,21121,79,30,8,24,707,59,32,5902,15,432,254,0,8,1,0,30,129,20,0,0,0,1782,0,0,2,0,29,2,6,0,0,5,0,0,14,0,0,0,0,0,4,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH2268,Yunnan,5305,Tengchong City,Han Chinese,0.9251,Han Chinese,Lisu,Dai,Hui,Wa,Bai,Achang,Kachin,Yi,Tujia,5699,642481,,594336,6890,53,8,17,0,0,39,0,0,0,1,1,0,0,0,0,172,728,78,116,28,20,2819,211,39,13951,63,15325,3290,0,46,3,4,86,1664,16,7,0,7,19,0,0,2,0,2314,3,60,0,0,36,0,0,0,2,0,0,0,0,0,1,,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH2269,Yunnan,5306,Zhaoyang District,Han Chinese,0.8355,Han Chinese,Hui,Yi,Hmong,Bai,Tujia,Zhuang,Manchu,Dai,Mongols,2165,911766,,761738,112818,41,10,159,0,0,128,0,0,0,15,0,28,0,0,0,9234,25961,266,67,60,7,398,377,111,146,66,15,19,0,6,7,0,60,0,20,0,0,2,2,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH2270,Yunnan,5306,Ludian County,Han Chinese,0.7960,Han Chinese,Hui,Yi,Hmong,Zhuang,Bai,Tujia,Mongols,Manchu,Hani,1477,398447,,317165,66626,2,0,10,0,0,53,0,0,0,0,0,0,0,0,0,2411,11087,914,4,0,0,88,66,8,5,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH2271,Yunnan,5306,Qiaojia County,Han Chinese,0.9473,Han Chinese,Yi,Hmong,Bouyei,Zhuang,Hui,Bai,Manchu,Mongols,Tujia,3189,462173,,437815,404,7,0,101,0,0,67,0,0,0,1,0,0,0,0,0,4977,14529,556,3500,19,0,112,29,17,22,0,7,4,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
,CH2272,Yunnan,5306,Yanjin County,Han Chinese,0.9562,Han Chinese,Hmong,Hui,Yi,Bai,Zhuang,Tujia,Tujia,Bouyei,Lahu,2016,317463,,303557,134,2,0,1,0,0,7,0,0,0,0,0,0,0,0,0,13434,127,22,15,2,5,82,19,19,8,0,3,4,0,9,0,0,5,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,,,,
