ID,Country,Province,District,Largest Group,Percent of Population,oneGroup,twoGroup,threeGroup,fourGroup,fiveGroup,sixGroup,sevenGroup,eightGroup,nineGroup,tenGroup,oneReligion,twoReligion,threeReligion,fourReligion,fiveReligion,sixReligion,sevenReligion,eightReligion,nineReligion,tenReligion,Area,Population,ethnicity,Afar,Agew Hamyra,Agew-Awi,Alaba,Amhara,Anyiwak,Arborie,Argoba,Ari,Bacha,Basketo,Bena,Bench,Berta,Bodi,Brayle,Burji,Chara,Dasenech,Dawuro,Debase/Gewada,Derashe,Dime,Dizi,Djiboutian,Donga,Eritrean,Fedashe,Gamo,Gebato,Gedeo,Gedicho,Gidole,Goffa,Gumuz,Guragie,Hadiya,Hamer,Hareri,Irob,Karo,Kefficho,Kembata,Kenyan,Komo,Konso,Konta,Kore,Koyego,Kunama,Kusumie,Malie,Mao,Mareko,Mashola,Me'enite,Mejenger,Mere,Messengo,Mossiye,Murle,Mursi,Nao,Nuwer,Nyangatom,Oida,Oromo,Others,Other Foreigners,Qebena,Qechem,Qewama,She,Shekecho,Sheko,Shinasha,Sidama,Silte,Somalian,Somali,Sudanese,Surma,Tigrinya,Tigre,Timebaro,Tsemay,Upo,Welaita,Werji,Wolayita,Yem,Zelmam,Zeyese,Bravanese,Bajuni,Mushungulu,Arabs,English,Italian,Bilen,Rashaida,Beja,Nara,Dahlik,Saho,Not Stated,Borana,Dorobo,Molo,Embu,Gabra,Gosha,Ilchamus,Kalenjin,Kamba,Kikuyu,Kisii,Kurya,Luhya,Luo,Maasai,Mbeere,Meru,Mijikenda,Nubi,Orma,Pokomo,Rendile,Sakuye,Samburu,Suba,Swahili,Taita,Taveta,Teso,Tharaka,Turkana,Waata,Wayyu,Makonde,Dahalo,Walwana/Malakote,Acholi,Alur,Rwanda-Rundi,Bafumbira,Baganda,Bagisu,Bagwere,Bakiga,Banyakde,Banyole,Banyoro,Baruli,Basamia,Basoga,Iteso,Jonam,Jopadhola,Kakwa,Karimojong,Kumam,Langi,Lugbara,Madi,Pokot,Sabiny,Banyakole,Bakhonzo,Batoro,Bahororo,Babwisi,Tanzanian,Ugandan,Congan,Other African,European,American,Asian,Alagwa,Arusha,Asu,Bembe,Ben,Bende,Bondei,Bungu,Burunge,Burushi,Bwali,Chagga,Chagga-Mashami,Chagga-Mochi,Chagga-Rombo,Chagga-Uru,Chagga-Vunjo,Chagga-Woso,Datooga,Digo,Doe,Fipa,Gala,Ganda,Gogo,Gorwaa,Gusii,Gweno,Ha,Hacha,Hadzabe,Hangaza,Hanju,Haya,Hehe,Ikizu,Ikoma,Iraku,Isenye,Jita,Kabhwa,Kagulu,Kahe,Kami,Kenye,Kerewe,Kiga,Kimbu,Kine,Kinga,Kutu,Kwavi,Kwaya,Kwere,Lambya,Leki,Lingala,Longo,Lornwe,Luguru,Lungu,Maa,Makua,Malila,Mambwe,Manda,Maraba,Matambwe,Matengo,Matumbi,Mbugwe,Mbunga,Mpoto,Mwera,Nata,Ndali,Ndamba,Ndendeule,Ndengereko,Ndonde,Ndorobo,Ndwewe,Ngindo,Ngoni,Ngoreme,Nguu,Nilamba,Nindi,Nkamanga,Nyagatwa,Nyakyusa,Nyambo,Nyambwa,Nyamwanga,Nyamwezi,Nyankore,Nyasa,Nyaturu,Nyiha,Nyisanzu,Pangwa,Pimbwe,Pogoro,Rangi,Rieri,Rooba,Ruuri,Rwingo,Safwa,Sagara,Sambaa,Sandawe,Sangu,Segeju,Shashi,Shubi,Simbiti,Songwe,Sonjo,Subi,Sukuma,Sumbwa,Surwa,Sweta,Taturu,Tiliko,Tongwe,Vidunda,Wanda,Wanji,Wemba,Yao,Zalamo,Zanaki,Zigua,Zinza,religion,Largest Religion,Share of Population,Orthodox,Protestants,Catholics,African Instituted Churches,Jehovah Witness,Other Christians,Christianity,Muslims,Folk Religions,Hinduism,Others,Atheists,Unknown,Not Stated
ET085,Ethiopia,Somali,Afder,Somali,0.918256871,Somali,Others,Oromo,Argoba,Other Foreigners,Amhara,Dasenech,Konta,Afar,Sidama,Muslims,Others,Folk Religions,Catholics,Orthodox,Protestants,.,.,.,.,62048,570629,,39,13,1,32,56,2,13,520,1,2,3,6,1,,,,,,55,,,1,,,4,,2,,,,,,,,,2,4,,,7,,,,,,,50,2,32,,,,1,7,,,,1,1,,,,,,6,1,2656,42912,94,,,3,,,,,38,1,30,523984,26,1,,,2,,,,,2,1,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.991847593,164,57,195,0,0,0,0,565977,254,0,3982,0,0,0
ET086,Ethiopia,Somali,Warder,Somali,0.995696406,Somali,Others,Oromo,Argoba,Amhara,Other Foreigners,Konta,Sudanese,Guragie,Guragie,Muslims,Others,Orthodox,Folk Religions,Catholics,Protestants,.,.,.,.,52462,306488,,12,5,1,7,108,1,1,167,,,,16,4,1,1,,,1,,,,3,,1,,,,,2,1,1,,1,1,,27,,,1,,,,,,,,42,27,,,,1,,,,,,,,,,,,,3,,238,518,46,,,2,5,2,,2,3,9,,305169,38,2,6,,,1,,,,3,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.993572342,199,10,66,0,0,0,0,304518,111,0,1584,0,0,0
ET087,Ethiopia,Somali,Jijiga,Somali,0.955969708,Somali,Amhara,Oromo,Somalian,Guragie,Others,Tigrinya,Argoba,Silte,Hareri,Muslims,Orthodox,Others,Protestants,Folk Religions,Catholics,.,.,.,.,12076,967652,,33,43,16,137,17712,24,8,656,27,,8,18,1,10,,6,1,,2,8,,4,3,1,4,6,8,2,20,2,1,,6,,9,4470,79,6,204,,,18,49,12,3,2,112,6,,13,,81,12,25,8,1,2,9,45,1,2,4,4,12,37,32,9355,1552,194,47,5,1,7,14,9,6,45,256,5968,925046,87,9,888,,1,,,,7,75,,47,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.968636452,20392,2015,450,0,0,0,0,937303,652,0,6840,0,0,0
ET088,Ethiopia,Somali,Degehabur,Somali,0.989206722,Somali,Somalian,Kembata,Others,Amhara,Argoba,Guragie,Konta,Konta,Other Foreigners,Muslims,Others,Orthodox,Folk Religions,Catholics,Protestants,.,.,.,.,39547,478168,,4,18,2,1,424,1,3,269,1,,2,5,,,,,,,1,,,1,,,1,,1,,,,,,,2,,135,2,,,,,,943,9,1,,107,2,,,,,3,7,,,,,3,,,,,,23,,107,599,63,,,,1,1,,,45,,2308,473007,15,3,28,,,,,,,2,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.987182329,1105,90,126,0,0,0,0,472039,543,0,4265,0,0,0
ET089,Ethiopia,Somali,Korahe,Somali,0.99219412,Somali,Amhara,Others,Argoba,Guragie,Oromo,Agew Hamyra,Konta,Tigrinya,Other Foreigners,Muslims,Others,Orthodox,Folk Religions,Catholics,Protestants,.,.,.,.,32218,312713,,3,67,,3,1355,1,,157,1,,2,4,,,1,,,,,,,1,,,,,,1,,,15,,,,,99,,,1,,,1,,,4,,54,2,,1,,9,,,,,,,,,,,1,,,,77,470,32,,,1,1,2,,,3,1,,310272,14,5,38,,,,,,,6,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.989156191,727,26,84,0,0,0,0,309322,195,0,2359,0,0,0
ET090,Ethiopia,Somali,Liben,Somali,0.995496655,Somali,Others,Argoba,Amhara,Konta,Oromo,Alaba,Guragie,Agew Hamyra,Zelmam,Muslims,Others,Folk Religions,Orthodox,Catholics,Protestants,.,.,.,.,36202,539821,,15,45,4,48,459,,2,624,,,1,13,1,,,,,,,,,5,,,,,1,,,2,,3,1,,,47,1,1,1,,,,,7,,,112,5,,,,2,,17,,4,,2,5,,,,,,10,,55,829,21,,1,1,,1,,2,2,2,14,537390,3,,4,,,,,,,21,,28,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.985678586,287,35,122,0,0,0,0,532090,306,0,6981,0,0,0
ET091,Ethiopia,Somali,Fik,Somali,0.988094452,Somali,Oromo,Others,Argoba,Konta,Other Foreigners,Amhara,Mareko,Sudanese,Qechem,Muslims,Others,Folk Religions,Orthodox,Catholics,Protestants,.,.,.,.,14190,348409,,1,2,,1,34,1,,302,,,1,4,1,,,,,,,,,4,,,,,,,,,,,1,,,3,,,,,,,,,,,56,4,,1,,,,19,,,,,,,,,,1,1,1,3130,505,43,,8,,,,,1,,1,,344261,9,3,2,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.992660924,79,43,74,0,0,0,0,345852,108,0,2253,0,0,0
ET092,Ethiopia,Somali,Gode,Somali,0.986182103,Somali,Amhara,Others,Afar,Argoba,Guragie,Oromo,Konta,Somalian,Tigrinya,Muslims,Others,Orthodox,Folk Religions,Protestants,Catholics,.,.,.,.,33172,464253,,553,17,3,13,2881,1,2,295,,,5,9,,,2,2,2,2,,,,2,,1,,,2,,10,,1,,,,,154,,,1,,,,1,,,,58,5,,2,,5,,18,10,,,,5,,,,,,6,,130,2012,22,,1,,,2,,1,2,,57,457838,29,2,54,,,,,,,4,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.987562816,1170,103,99,0,0,0,0,458479,242,0,4160,0,0,0
ET093,Ethiopia,Somali,Shinile,Somali,0.970300994,Somali,Amhara,Oromo,Others,Somalian,Guragie,Argoba,Tigrinya,Malie,Konta,Muslims,Orthodox,Others,Protestants,Folk Religions,Catholics,.,.,.,.,29967,457086,,17,12,1,18,6496,9,,258,18,,6,2,,,2,2,,,,,,1,,,,1,10,,,,,,4,,2,300,1,,,,,2,1,,2,,53,3,,3,5,58,9,23,4,,,,4,1,6,,,1,18,4,4515,691,50,,1,,4,4,1,,7,8,658,443511,19,,227,,2,,,,,11,,18,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.983456067,3826,258,86,0,0,0,0,449524,250,0,3142,0,0,0
KN001,Kenya,Baringo,Baringo,Kalenjin,0.860875603,Kalenjin,Ilchamus,Kikuyu,Luhya,Other Foreigners,Luo,Turkana,Kisii,Kamba,Others,Protestants,Catholics,African Instituted Churches,Other Christians,Atheists,Folk Religions,Others,Muslims,Unknown,Orthodox,10842,666763,,,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,3441,8089,,,,,,,,,,,463,,,,,,,,,,,,,,,135,,367,,,,,,,,,587,231,0,0,263,0,0,29301,574000,4509,13173,4689,0,12741,6028,704,0,1027,476,0,0,178,0,0,274,0,601,175,0,0,0,4877,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Protestants,0.605323031,976,403607,122620,40269,0,28449,0,5241,23589,90,12275,23697,1914,33
KN002,Kenya,Kajiado,Kajiado,Maasai,0.498301188,Maasai,Kikuyu,Kamba,Kalenjin,Luhya,Kisii,Luo,Somali,Other Foreigners,Meru,Protestants,Catholics,Other Christians,African Instituted Churches,Muslims,Atheists,Others,Orthodox,Unknown,Folk Religions,21994,1117840,,,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,7878,18205,,,,,,,,,,,27176,,,,,,,,,,,,,,,0,,359,,,,,,,,,1330,2707,0,192,4633,774,0,530,48609,120104,176999,38181,1398,45894,35966,557021,0,15767,933,0,793,1041,1777,0,3217,0,0,1025,0,548,0,4783,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Protestants,0.64645477,4162,722633,204086,53865,0,60271,0,26779,3421,379,12299,15071,4083,247
KN003,Kenya,Kakamega,Kakamega,Luhya,0.923179689,Luhya,Luo,Kisii,Kalenjin,Other Foreigners,Kikuyu,Teso,Kamba,Others,Meru,Protestants,Catholics,African Instituted Churches,Muslims,Other Christians,Others,Atheists,Orthodox,Folk Religions,Unknown,2442,1867579,,,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,4362,13206,,,,,,,,,,,835,,,,,,,,,,,,,,,242,,166,,,,,,,,,950,0,316,0,712,0,0,0,17256,6954,13073,17936,644,1724111,52608,80,0,2321,861,0,0,160,0,0,0,0,0,788,0,9116,0,882,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Protestants,0.623739076,6837,1164882,306477,216915,0,46594,0,88412,3002,578,17491,8575,1277,292
KN004,Kenya,Kericho,Kericho,Kalenjin,0.896009767,Kalenjin,Luhya,Luo,Kisii,Kikuyu,Other Foreigners,Kamba,Others,Turkana,Somali,Protestants,Catholics,African Instituted Churches,Other Christians,Atheists,Others,Orthodox,Muslims,Folk Religions,Unknown,2576,901777,,,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,2819,10790,,,,,,,,,,,1231,,,,,,,,,,,,,,,357,,489,,,,,,,,,788,613,0,0,0,0,0,0,808001,4234,13894,14635,474,19318,17785,585,0,456,634,0,0,0,0,0,1091,0,0,464,0,746,498,1299,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Protestants,0.730014183,2949,658310,99191,55903,0,38915,0,2423,1358,461,11322,25030,838,163
KN005,Kenya,Kiambu,Kiambu,Kikuyu,0.82912933,Kikuyu,Kamba,Luhya,Meru,Kisii,Luo,Other Foreigners,Kalenjin,Embu,Others,Protestants,Catholics,African Instituted Churches,Other Christians,Atheists,Muslims,Others,Orthodox,Unknown,Folk Religions,2574,2417735,,,0,0,0,0,0,0,0,0,,,,,,,,1938,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,11731,28767,,,,,,,,,,,11008,,,,,,,,,,,,,,,1065,,0,,,,,,,,,2095,1828,0,0,14596,0,0,0,18782,104240,2004615,44388,2829,67057,36419,1048,1690,55710,0,0,0,0,0,0,1086,0,0,2076,0,1112,0,1937,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Protestants,0.582423218,17670,1408145,588975,187238,0,120492,0,21311,3117,1311,19515,30770,3854,436
KN006,Kenya,Kilifi,Kilifi,Mijikenda,0.809337957,Mijikenda,Kamba,Luhya,Luo,Taita,Kikuyu,Pokomo,Somali,Other Foreigners,Arabs,Protestants,Muslims,Atheists,Other Christians,Catholics,African Instituted Churches,Folk Religions,Others,Orthodox,Unknown,12652,1453787,,,0,0,0,0,0,0,0,0,,,,,,,,323,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,3241,12406,,,,,,,,,,,13429,,,,,,,,,,,,,,,12048,,12115,,,,,,,,,907,912,0,129,867,0,0,0,7973,41339,24616,10481,0,28965,27696,348,281,7912,1176605,6694,536,13563,0,0,362,1448,529,27400,336,1109,0,645,10210,0,2075,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,6287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Protestants,0.478913348,2858,696238,95148,54980,0,128298,0,253966,32605,518,27502,146669,1989,187
KN007,Kenya,Kirinyaga,Kirinyaga,Kikuyu,0.89624204,Kikuyu,Meru,Kamba,Embu,Other Foreigners,Kisii,Luhya,Kalenjin,Luo,Others,Protestants,Catholics,African Instituted Churches,Other Christians,Atheists,Others,Muslims,Orthodox,Unknown,Folk Religions,1484,610411,,,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,1961,7507,,,,,,,,,,,0,,,,,,,,,,,,,,,0,,0,,,,,,,,,549,338,0,0,10035,0,0,0,3836,10524,547076,4241,0,3920,2696,129,1251,14839,699,0,0,260,0,0,0,0,0,0,0,0,550,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Protestants,0.594519103,2304,362901,179316,34072,0,14564,0,2425,233,169,3314,5580,721,31
KN008,Kenya,Kisii,Kisii,Kisii,0.912366797,Kisii,Luo,Luhya,Other Foreigners,Kikuyu,Kamba,Kalenjin,Kurya,Others,Meru,Protestants,Catholics,African Instituted Churches,Other Christians,Others,Atheists,Muslims,Orthodox,Folk Religions,Unknown,1315,1266860,,,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,3908,14266,,,,,,,,,,,1578,,,,,,,,,,,,,,,0,,0,,,,,,,,,1009,0,0,0,598,450,0,0,5944,6644,9695,1155841,5274,23281,34321,100,242,2533,270,0,0,0,0,0,311,0,0,595,0,0,0,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Protestants,0.603653916,2538,764745,429285,26226,0,16062,0,2753,445,351,9078,8574,354,98
KN009,Kenya,Kisumu,Kisumu,Luo,0.866046657,Luo,Luhya,Kisii,Kalenjin,Other Foreigners,Kamba,Teso,Kikuyu,Others,Asian,Protestants,Catholics,African Instituted Churches,Other Christians,Muslims,Others,Orthodox,Atheists,Folk Religions,Hinduism,2114,1155574,,,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,3116,9162,,,,,,,,,,,1798,,,,,,,,,,,,,,,130,,178,,,,,,,,,654,0,0,0,255,0,0,0,10954,5418,3126,26842,2080,78988,1000781,342,207,1165,926,0,0,172,0,0,266,1244,0,1526,124,3542,0,474,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Protestants,0.528379835,10630,610582,224352,208708,0,43791,0,17241,3619,2375,15901,6653,723,202
KN010,Kenya,Kitui,Kitui,Kamba,0.886350574,Kamba,Kikuyu,Luhya,Luo,Meru,Other Foreigners,Kisii,Tharaka,Embu,Kalenjin,Protestants,Catholics,African Instituted Churches,Other Christians,Atheists,Others,Muslims,Folk Religions,Orthodox,Unknown,30458,1136187,,,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,2619,8915,,,,,,,,,,,4048,,,,,,,,,,,,,,,147,,0,,,,,,,,,651,504,0,0,6326,0,0,0,4822,1007060,29727,8688,0,16872,15497,0,4194,13491,1824,0,0,581,0,0,0,0,1206,763,139,613,6553,0,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Protestants,0.659736469,2297,749584,235032,60649,0,30867,0,8898,4278,40,12332,23778,2273,106
KN011,Kenya,Kwale,Kwale,Mijikenda,0.793612284,Mijikenda,Kamba,Luo,Luhya,Kikuyu,Taita,Others,Other Foreigners,Kisii,Somali,Muslims,Protestants,Other Christians,Catholics,African Instituted Churches,Atheists,Folk Religions,Others,Orthodox,Unknown,8380,866820,,,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,8186,7302,,,,,,,,,,,3325,,,,,,,,,,,,,,,828,,378,,,,,,,,,534,474,0,0,540,0,0,0,2515,97084,9581,6490,0,11579,12397,452,0,1936,687919,0,0,1456,0,0,0,0,1030,8603,0,576,385,0,0,0,1025,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,2225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.600078448,720,198629,43624,22193,0,47892,0,520160,7121,332,4703,12551,715,108
KN012,Kenya,Bomet,Bomet,Kalenjin,0.949793819,Kalenjin,Other Foreigners,Kisii,Luhya,Kikuyu,Luo,Others,Kamba,Meru,Not Stated,Protestants,Catholics,African Instituted Churches,Other Christians,Atheists,Others,Orthodox,Folk Religions,Muslims,Unknown,2378,875689,,,0,0,0,0,0,0,0,0,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,2781,10645,,,,,,,,,,,721,,,,,,,,,,,,,,,0,,286,,,,,,,,,777,0,0,0,0,0,0,0,831724,2482,5263,7316,556,5548,4907,412,0,801,0,0,0,0,0,0,0,0,0,272,0,437,0,761,0,0,0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Protestants,0.699573707,2858,612609,129547,56401,0,32527,0,997,2514,96,11045,23413,957,59
