Data Year,ID,Country,Province,District,Largest Group,Percent of Population,oneGroup,twoGroup,threeGroup,fourGroup,fiveGroup,sixGroup,sevenGroup,eightGroup,nineGroup,tenGroup,oneReligion,twoReligion,threeReligion,fourReligion,fiveReligion,sixReligion,sevenReligion,eightReligion,nineReligion,tenReligion,Density,Area,Population,ethnicity,Serbs,Montenegrins,Croats,Bosniaks,Bulgarians,Macedonians,Albanians,Arvanites,Greeks,Turks,Tatars,Gagauzians,Romanians,Moldovans,Aromanians,Hungarians,Jews,Roma,Gorans,Egyptians,Ashkali,Muslims,Bosnians,Yugoslavs,Others,Unstated,Unknown,Slovenians,Czechs,Slovaks,Russians,Ukrainians,Belorussians,Ruthenians,Bunjevacis,Poles,Germans,Italians,Georgians,Armenians,Arabs,Maronite Arabs,Orthodox Arabs,Copt Arabs,Catholic Arabs,Sunni Arabs,Shia Arabs,Austrians,British,French,Spanish,Swedish,Finnish,Portugese,Dutch,Danish,Americans,Nigerians,Sri Lankans,Indians,Pakistanis,Bangladeshis,Chinese,Vietnamese,Filippino,Syrians,Iranians,Afghans,Turkmenistanis,Azerbaijanis,Other Europeans,Other Asians,Other Africans,Other North Americans,Latin Americans,Oceania countries,No country declared,Stateless or Unspecified Nationality,religion,Largest Religion,Share of Population,Orthodoxy,Catholicism,Protestantism,Other Christians,Islam,Judaism,Other religions,Atheism,Not stated,Not known
2021,BG198,Bulgaria,Smolyan,Devin,Bulgarians,0.829493088,Bulgarians,Turks,Unstated,Others,Unknown,Roma,.,.,.,.,Not stated,Islam,Orthodoxy,Atheism,Not known,Protestantism,Catholicism,Other religions,Other Christians,Judaism,9.47,1031,9765,,,,,,8100,,,,,1014,,,,,,,,4,,,,,,,127,451,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not stated,0.367229903,1874,18,32,6,3152,2,11,1002,3586,82
2021,BG201,Bulgaria,Smolyan,Madan,Bulgarians,0.876068376,Bulgarians,Others,Turks,Unstated,Unknown,Roma,.,.,.,.,Islam,Not stated,Orthodoxy,Atheism,Not known,Protestantism,Catholicism,Catholicism,Judaism,Other Christians,32.25,312,10062,,,,,,8815,,,,,257,,,,,,,,1,,,,,,,795,141,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.782150666,442,4,8,2,7870,3,4,310,1359,60
2021,BG107,Bulgaria,Plovdiv,Lăki,Bulgarians,0.944144144,Bulgarians,Unknown,Unstated,Turks,Turks,.,.,.,.,.,Not stated,Orthodoxy,Atheism,Islam,Not known,Protestantism,Catholicism,Other Christians,Judaism,.,4.39,506,2220,,,,,,2096,,,,,3,,,,,,,,,,,,,,,3,27,91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Not stated,0.373873874,742,7,13,3,230,1,,269,830,125
2021,BG086,Bulgaria,Montana,Lom,Bulgarians,0.797392696,Bulgarians,Roma,Unknown,Unstated,Others,Turks,.,.,.,.,Orthodoxy,Atheism,Not known,Not stated,Protestantism,Catholicism,Other Christians,Islam,Other religions,.,33.78,629,21248,,,,,,16943,,,,,30,,,,,,,,2508,,,,,,,63,97,1607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.644295934,13690,129,233,47,25,,5,2436,2307,2376
2021,BG129,Bulgaria,Pleven,Dolna Mitropolija,Bulgarians,0.849666984,Bulgarians,Roma,Unknown,Turks,Unstated,Others,.,.,.,.,Orthodoxy,Not stated,Atheism,Not known,Protestantism,Islam,Catholicism,Other Christians,Other religions,.,13.03,1291,16816,,,,,,14288,,,,,329,,,,,,,,1311,,,,,,,63,96,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.721990961,12141,115,207,41,154,,3,1292,1853,1010
2021,BG180,Bulgaria,Shumen,Nikola Kozlevo,Turks,0.467122767,Turks,Roma,Bulgarians,Unknown,Others,Unstated,.,.,.,.,Islam,Not stated,Orthodoxy,Not known,Atheism,Protestantism,Catholicism,Other Christians,Other religions,.,10.42,505,5262,,,,,,1006,,,,,2458,,,,,,,,1344,,,,,,,85,41,328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.528886355,882,8,15,3,2783,,1,32,1139,399
2021,BG182,Bulgaria,Shumen,Veliki Preslav,Bulgarians,0.6176132,Bulgarians,Turks,Roma,Unknown,Others,Unstated,.,.,.,.,Orthodoxy,Islam,Not stated,Not known,Atheism,Protestantism,Catholicism,Other Christians,Judaism,.,19.97,522,10424,,,,,,6438,,,,,2443,,,,,,,,587,,,,,,,307,141,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.543553338,5666,54,97,19,2832,5,,265,834,652
2021,BG006,Bulgaria,Burgas,Malko Tarnovo,Bulgarians,0.744672755,Bulgarians,Roma,Unknown,Turks,Others,Unstated,.,.,.,.,Orthodoxy,Not stated,Atheism,Not known,Protestantism,Catholicism,Islam,Other Christians,Other religions,.,1.85,1422,2628,,,,,,1957,,,,,26,,,,,,,,441,,,,,,,19,15,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.663622527,1744,16,30,6,12,,1,277,302,240
2021,BG247,Bulgaria,Vratsa,Bjala Slatina,Bulgarians,0.811682431,Bulgarians,Roma,Unknown,Unstated,Turks,Others,.,.,.,.,Orthodoxy,Not stated,Atheism,Islam,Not known,Protestantism,Catholicism,Other Christians,Judaism,Other religions,19.19,1036,19876,,,,,,16133,,,,,256,,,,,,,,2699,,,,,,,35,311,442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.570688267,11343,107,193,39,575,2,1,2960,4168,488
2021,BG130,Bulgaria,Pleven,Dolni Dăbnik,Bulgarians,0.837183608,Bulgarians,Roma,Unknown,Turks,Unstated,Others,.,.,.,.,Orthodoxy,Not stated,Not known,Atheism,Islam,Protestantism,Catholicism,Other Christians,Other religions,.,16.93,588,9956,,,,,,8335,,,,,353,,,,,,,,627,,,,,,,42,56,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.704499799,7014,66,120,24,367,,1,606,1076,682
2021,BG136,Bulgaria,Pleven,Červen Brjag,Bulgarians,0.915255713,Bulgarians,Unknown,Roma,Unstated,Turks,Others,.,.,.,.,Orthodoxy,Not stated,Atheism,Not known,Protestantism,Catholicism,Islam,Other Christians,Other religions,Judaism,25.03,918,22975,,,,,,21028,,,,,77,,,,,,,,565,,,,,,,64,106,1135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.720565832,16555,156,282,56,74,2,5,2001,2152,1692
2021,BG193,Bulgaria,Sliven,Nova Zagora,Bulgarians,0.733520887,Bulgarians,Turks,Unknown,Roma,Unstated,Others,.,.,.,.,Orthodoxy,Not stated,Not known,Islam,Atheism,Protestantism,Catholicism,Other Christians,Other religions,Judaism,18.99,1610,30569,,,,,,22423,,,,,3161,,,,,,,,1499,,,,,,,168,384,2934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.585233406,17890,169,305,61,2837,4,8,1899,3903,3493
2021,BG012,Bulgaria,Burgas,Sungurlare,Bulgarians,0.45903808,Bulgarians,Turks,Roma,Unknown,Unstated,Others,.,.,.,.,Orthodoxy,Islam,Atheism,Not stated,Not known,Protestantism,Catholicism,Other Christians,Judaism,Other religions,7.17,1477,10583,,,,,,4858,,,,,3903,,,,,,,,919,,,,,,,153,185,565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.379948975,4021,38,69,14,3404,5,1,1548,777,706
2021,BG181,Bulgaria,Shumen,Novi Pazar,Bulgarians,0.535709427,Bulgarians,Turks,Roma,Unknown,Unstated,Others,.,.,.,.,Orthodoxy,Islam,Not stated,Not known,Atheism,Protestantism,Catholicism,Other Christians,Other religions,Judaism,24.42,602,14702,,,,,,7876,,,,,3344,,,,,,,,2390,,,,,,,75,102,915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.451299143,6635,63,113,23,4562,3,6,298,1834,1165
2021,BG013,Bulgaria,Burgas,Primorsko,Bulgarians,0.814346743,Bulgarians,Roma,Unknown,Others,Turks,Unstated,.,.,.,.,Orthodoxy,Not stated,Not known,Atheism,Protestantism,Catholicism,Islam,Other Christians,Other religions,.,8.78,640,5618,,,,,,4575,,,,,51,,,,,,,,543,,,,,,,77,37,335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.6998932,3932,37,67,13,35,,6,372,662,494
2021,BG051,Bulgaria,Yambol,Boljarovo,Bulgarians,0.835150738,Bulgarians,Roma,Unknown,Others,Unstated,Turks,.,.,.,.,Orthodoxy,Atheism,Not stated,Not known,Protestantism,Catholicism,Islam,Other Christians,Other religions,.,2.57,1215,3118,,,,,,2604,,,,,12,,,,,,,,251,,,,,,,94,20,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.643681847,2007,19,34,7,18,,2,520,326,185
2021,BG079,Bulgaria,Lovech,Jablanica,Bulgarians,0.720810379,Bulgarians,Roma,Unstated,Unknown,Others,Turks,.,.,.,.,Orthodoxy,Not stated,Atheism,Not known,Protestantism,Catholicism,Other Christians,Islam,.,.,14.73,382,5627,,,,,,4056,,,,,10,,,,,,,,1096,,,,,,,18,232,215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.761329305,4284,40,73,15,11,,,354,631,219
2021,BG123,Bulgaria,Pernik,Kovačevci,Bulgarians,0.984152139,Bulgarians,Unknown,Unstated,Others,Turks,.,.,.,.,.,Orthodoxy,Not stated,Atheism,Protestantism,Not known,Catholicism,Other Christians,Other religions,.,.,5.01,252,1262,,,,,,1242,,,,,1,,,,,,,,,,,,,,,2,3,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.903328051,1140,11,19,4,,,1,26,45,16
2021,BG178,Bulgaria,Shumen,Kaolinovo,Turks,0.719745223,Turks,Roma,Unknown,Bulgarians,Unstated,Others,.,.,.,.,Islam,Not known,Not stated,Orthodoxy,Atheism,Protestantism,Catholicism,Other Christians,Other Christians,.,18.78,560,10519,,,,,,446,,,,,7571,,,,,,,,1389,,,,,,,25,123,965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.815571822,381,4,7,1,8579,,1,64,415,1067
2021,BG005,Bulgaria,Burgas,Karnobat,Bulgarians,0.761324376,Bulgarians,Turks,Unknown,Roma,Others,Unstated,.,.,.,.,Orthodoxy,Not stated,Atheism,Islam,Not known,Protestantism,Catholicism,Other Christians,Other religions,Judaism,13.52,1541,20840,,,,,,15866,,,,,1822,,,,,,,,1235,,,,,,,353,249,1315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.556238004,11592,110,198,39,1726,1,3,2278,3170,1723
2021,BG053,Bulgaria,Yambol,Straldza,Bulgarians,0.694406943,Bulgarians,Roma,Unknown,Turks,Unstated,Others,.,.,.,.,Orthodoxy,Not known,Atheism,Not stated,Protestantism,Islam,Catholicism,Other Christians,Other religions,.,8.36,1240,10370,,,,,,7201,,,,,148,,,,,,,,1641,,,,,,,56,102,1222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.607425265,6299,60,107,21,62,,2,1134,1096,1589
2021,BG128,Bulgaria,Pleven,Guljanci,Bulgarians,0.9360587,Bulgarians,Unknown,Roma,Turks,Others,Unstated,.,.,.,.,Orthodoxy,Not known,Not stated,Atheism,Protestantism,Islam,Catholicism,Other Christians,.,.,10.85,879,9540,,,,,,8930,,,,,36,,,,,,,,63,,,,,,,35,13,463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.804821803,7678,73,131,26,78,,,402,510,642
2021,BG183,Bulgaria,Shumen,Smjadovo,Bulgarians,0.622864413,Bulgarians,Turks,Roma,Unknown,Others,Unstated,.,.,.,.,Orthodoxy,Islam,Not stated,Not known,Atheism,Protestantism,Catholicism,Other Christians,.,.,8.31,662,5502,,,,,,3427,,,,,1195,,,,,,,,513,,,,,,,83,37,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.577608142,3178,30,54,11,1077,,,258,584,310
2021,BG195,Bulgaria,Sliven,Tvărdica,Bulgarians,0.588040865,Bulgarians,Roma,Turks,Unknown,Unstated,Others,.,.,.,.,Orthodoxy,Not known,Islam,Not stated,Atheism,Protestantism,Catholicism,Other Christians,.,.,16.16,824,13312,,,,,,7828,,,,,992,,,,,,,,3430,,,,,,,67,107,888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.696965144,9278,88,158,32,981,,,831,851,1093
2021,BG249,Bulgaria,Vratsa,Kozloduj,Bulgarians,0.865445462,Bulgarians,Roma,Unknown,Unstated,Others,Turks,.,.,.,.,Orthodoxy,Not stated,Atheism,Not known,Protestantism,Catholicism,Other Christians,Islam,Other religions,.,33.12,544,18015,,,,,,15591,,,,,30,,,,,,,,1751,,,,,,,64,234,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.656563974,11828,112,202,40,24,,4,1601,3816,388
2021,BG250,Bulgaria,Vratsa,Krivodol,Bulgarians,0.820764598,Bulgarians,Roma,Unknown,Unstated,Others,Turks,.,.,.,.,Orthodoxy,Atheism,Not stated,Not known,Protestantism,Catholicism,Other Christians,Islam,.,.,12.34,619,7638,,,,,,6269,,,,,8,,,,,,,,1120,,,,,,,15,96,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.712621105,5443,51,93,19,11,,,1003,875,143
2021,BG253,Bulgaria,Vratsa,Orjahovo,Bulgarians,0.856759281,Bulgarians,Roma,Unknown,Unstated,Turks,Others,.,.,.,.,Orthodoxy,Not stated,Atheism,Not known,Protestantism,Islam,Catholicism,Other Christians,Other religions,.,13.71,625,8566,,,,,,7339,,,,,58,,,,,,,,864,,,,,,,19,85,201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.519028718,4446,42,76,15,43,,1,1571,2144,228
2021,BG255,Bulgaria,Vratsa,Hajredin,Bulgarians,0.826198411,Bulgarians,Roma,Unknown,Others,Unstated,Turks,.,.,.,.,Orthodoxy,Not stated,Atheism,Protestantism,Not known,Catholicism,Other Christians,Islam,.,.,10.84,360,3901,,,,,,3223,,,,,3,,,,,,,,600,,,,,,,23,9,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.724173289,2825,27,48,10,1,,,354,589,47
2021,BG007,Bulgaria,Burgas,Tsarevo,Bulgarians,0.788810181,Bulgarians,Roma,Unknown,Others,Unstated,Turks,.,.,.,.,Orthodoxy,Not stated,Atheism,Not known,Protestantism,Catholicism,Islam,Other Christians,Other religions,.,8.93,933,8329,,,,,,6570,,,,,21,,,,,,,,1122,,,,,,,77,50,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.643534638,5360,51,91,18,19,,2,747,1398,643
2021,BG008,Bulgaria,Burgas,Nesebar,Bulgarians,0.773358586,Bulgarians,Unknown,Others,Turks,Roma,Unstated,.,.,.,.,Orthodoxy,Not known,Not stated,Atheism,Islam,Protestantism,Catholicism,Other Christians,Other religions,Judaism,30.38,782,23760,,,,,,18375,,,,,848,,,,,,,,551,,,,,,,1137,548,2301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.637079125,15137,143,258,51,658,7,16,1762,2625,3103
2021,BG009,Bulgaria,Burgas,Pomorie,Bulgarians,0.672282138,Bulgarians,Turks,Unknown,Roma,Unstated,Others,.,.,.,.,Orthodoxy,Islam,Not known,Not stated,Atheism,Protestantism,Catholicism,Other Christians,Judaism,Judaism,32.99,770,25406,,,,,,17080,,,,,4167,,,,,,,,879,,,,,,,548,621,2111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.558096513,14179,134,242,48,4360,13,13,1327,2292,2798
2021,BG011,Bulgaria,Burgas,Sozopol,Bulgarians,0.75108478,Bulgarians,Roma,Unstated,Unknown,Turks,Others,.,.,.,.,Orthodoxy,Not stated,Not known,Atheism,Islam,Protestantism,Catholicism,Other Christians,Other religions,Judaism,13.42,893,11984,,,,,,9001,,,,,367,,,,,,,,974,,,,,,,161,788,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.665720961,7978,75,136,27,148,2,5,882,1833,898
2021,BG054,Bulgaria,Yambol,Tundzha,Bulgarians,0.851561393,Bulgarians,Roma,Unknown,Others,Unstated,Turks,.,.,.,.,Orthodoxy,Not stated,Atheism,Not known,Protestantism,Catholicism,Other Christians,Islam,Other religions,Judaism,9.47,2236,21167,,,,,,18025,,,,,61,,,,,,,,1675,,,,,,,222,137,1047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.695941796,14731,139,251,50,32,3,7,1648,2979,1327
2021,BG072,Bulgaria,Lovech,Aprilci,Bulgarians,0.986719311,Bulgarians,Unknown,Roma,Unstated,Turks,Others,.,.,.,.,Orthodoxy,Not stated,Atheism,Protestantism,Catholicism,Not known,Other Christians,Islam,.,.,6.29,443,2786,,,,,,2749,,,,,3,,,,,,,,9,,,,,,,2,8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.855348169,2383,23,41,8,6,,,128,180,17
2021,BG073,Bulgaria,Lovech,Letnica,Bulgarians,0.837004405,Bulgarians,Turks,Unknown,Unstated,Others,Roma,.,.,.,.,Orthodoxy,Atheism,Atheism,Islam,Not known,Protestantism,Catholicism,Other Christians,.,.,10.84,335,3632,,,,,,3040,,,,,448,,,,,,,,8,,,,,,,15,25,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.718887665,2611,25,45,9,262,,,292,292,96
2021,BG075,Bulgaria,Lovech,Lukovit,Bulgarians,0.764481949,Bulgarians,Roma,Unknown,Unstated,Turks,Others,.,.,.,.,Orthodoxy,Not stated,Atheism,Not known,Islam,Protestantism,Catholicism,Other Christians,Other religions,Judaism,18.5,852,15761,,,,,,12049,,,,,155,,,,,,,,2415,,,,,,,47,345,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.641329865,10108,96,172,34,363,2,6,1263,2923,794
2021,BG076,Bulgaria,Lovech,Teteven,Bulgarians,0.922648859,Bulgarians,Unstated,Roma,Unknown,Others,Turks,.,.,.,.,Orthodoxy,Not stated,Atheism,Not known,Islam,Protestantism,Catholicism,Other Christians,Other religions,.,13.82,1300,17970,,,,,,16580,,,,,20,,,,,,,,383,,,,,,,79,608,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.526766834,9466,89,161,32,323,,4,3572,3999,324
2021,BG078,Bulgaria,Lovech,Ugărčin,Bulgarians,0.899900695,Bulgarians,Roma,Unstated,Unknown,Turks,Others,.,.,.,.,Orthodoxy,Not stated,Atheism,Not known,Islam,Protestantism,Catholicism,Other Christians,.,.,5.13,981,5035,,,,,,4531,,,,,64,,,,,,,,170,,,,,,,16,136,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.616683217,3105,29,53,11,58,,,721,934,124
2021,BG121,Bulgaria,Pernik,Breznik,Bulgarians,0.922586207,Bulgarians,Roma,Unknown,Unstated,Others,Turks,.,.,.,.,Orthodoxy,Not stated,Atheism,Protestantism,Not known,Catholicism,Other Christians,Islam,.,.,7.75,748,5800,,,,,,5351,,,,,4,,,,,,,,345,,,,,,,9,30,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.842586207,4887,46,83,17,2,,,311,389,65
2021,BG125,Bulgaria,Pernik,Radomir,Bulgarians,0.935085277,Bulgarians,Roma,Unknown,Unstated,Others,Turks,.,.,.,.,Orthodoxy,Not stated,Atheism,Not known,Protestantism,Catholicism,Other Christians,Islam,Other religions,Judaism,17.34,994,17238,,,,,,16119,,,,,27,,,,,,,,542,,,,,,,71,110,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.846791971,14597,138,249,50,47,1,6,477,1287,386
2021,BG132,Bulgaria,Pleven,Nikopol,Bulgarians,0.710692728,Bulgarians,Turks,Unknown,Unstated,Roma,Others,.,.,.,.,Orthodoxy,Islam,Not stated,Not known,Atheism,Protestantism,Catholicism,Other Christians,Judaism,.,8.63,806,6958,,,,,,4945,,,,,1593,,,,,,,,53,,,,,,,35,93,239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.597872952,4160,39,71,14,1380,4,,305,606,379
2021,BG176,Bulgaria,Shumen,Varbica,Turks,0.536380114,Turks,Roma,Others,Bulgarians,Unknown,Unstated,.,.,.,.,Islam,Orthodoxy,Not known,Not stated,Atheism,Protestantism,Catholicism,Other Christians,Judaism,.,9.02,856,7724,,,,,,600,,,,,4143,,,,,,,,1492,,,,,,,861,93,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.703392025,1010,10,17,3,5433,1,,59,580,611
2021,BG177,Bulgaria,Shumen,Hitrino,Turks,0.748319774,Turks,Unknown,Bulgarians,Roma,Unstated,Others,.,.,.,.,Islam,Not known,Orthodoxy,Not stated,Atheism,Protestantism,Catholicism,Other Christians,.,.,10.32,548,5654,,,,,,589,,,,,4231,,,,,,,,74,,,,,,,6,58,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Muslims,0.710293597,503,5,9,2,4016,,,85,277,757
2021,BG179,Bulgaria,Shumen,Caspian,Bulgarians,0.651373283,Bulgarians,Turks,Roma,Unknown,Others,Unstated,.,.,.,.,Orthodoxy,Islam,Not stated,Not known,Atheism,Protestantism,Catholicism,Other Christians,Judaism,Judaism,12.35,519,6408,,,,,,4174,,,,,1010,,,,,,,,787,,,,,,,69,66,302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.577559301,3701,35,63,13,1577,1,1,108,520,389
2021,BG246,Bulgaria,Vratsa,Borovan,Bulgarians,0.951642901,Bulgarians,Unknown,Roma,Unstated,Turks,.,.,.,.,.,Orthodoxy,Atheism,Not stated,Not known,Protestantism,Catholicism,Other Christians,Islam,.,.,12.1,400,4839,,,,,,4605,,,,,3,,,,,,,,95,,,,,,,,32,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.494110353,2391,23,41,8,4,,,1198,1059,115
2021,BG002,Bulgaria,Burgas,Burgas,Bulgarians,0.876794417,Bulgarians,Unknown,Turks,Others,Unstated,Roma,.,.,.,.,Orthodoxy,Not stated,Not known,Atheism,Islam,Protestantism,Catholicism,Other Christians,Other religions,Judaism,191.79,1025,196582,,,,,,172362,,,,,5286,,,,,,,,1300,,,,,,,2858,2343,12433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.693568078,136343,1288,2325,463,4576,33,213,10919,23515,16907
2021,BG003,Bulgaria,Burgas,Sredec,Bulgarians,0.730543933,Bulgarians,Roma,Unknown,Others,Turks,Unstated,.,.,.,.,Orthodoxy,Not stated,Not known,Atheism,Protestantism,Catholicism,Islam,Other Christians,Other religions,Judaism,6.23,2109,13145,,,,,,9603,,,,,105,,,,,,,,2316,,,,,,,172,54,895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.715937619,9411,89,160,32,81,2,3,904,1300,1163
2021,BG004,Bulgaria,Burgas,Kameno,Bulgarians,0.780827658,Bulgarians,Unknown,Roma,Turks,Others,Unstated,.,.,.,.,Orthodoxy,Not known,Not stated,Atheism,Islam,Protestantism,Catholicism,Other Christians,Judaism,Other religions,14.96,638,9545,,,,,,7453,,,,,349,,,,,,,,515,,,,,,,170,169,889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.623991619,5956,56,102,20,293,2,1,890,1090,1135
2021,BG052,Bulgaria,Yambol,Elhovo,Bulgarians,0.849080772,Bulgarians,Roma,Unknown,Others,Unstated,Turks,.,.,.,.,Orthodoxy,Atheism,Not stated,Not known,Protestantism,Catholicism,Other Christians,Islam,Other religions,.,10.4,1276,13272,,,,,,11269,,,,,35,,,,,,,,1061,,,,,,,203,70,634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.672242315,8922,84,152,30,18,,3,1631,1498,934
2021,BG055,Bulgaria,Yambol,Jambol,Bulgarians,0.835961532,Bulgarians,Unknown,Roma,Turks,Unstated,Others,.,.,.,.,Orthodoxy,Not known,Not stated,Atheism,Islam,Protestantism,Catholicism,Other Christians,Other religions,Judaism,369.86,167,61766,,,,,,51634,,,,,738,,,,,,,,2488,,,,,,,261,314,6331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.65717385,40591,384,692,138,769,12,21,4526,6456,8177
2021,BG077,Bulgaria,Lovech,Trojan,Bulgarians,0.933901205,Bulgarians,Turks,Unknown,Roma,Unstated,Others,.,.,.,.,Orthodoxy,Not stated,Atheism,Islam,Protestantism,Not known,Catholicism,Other Christians,Other religions,Judaism,16.14,1666,26884,,,,,,25107,,,,,791,,,,,,,,325,,,,,,,72,251,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,0.781914894,21021,199,358,71,823,2,15,1219,2824,352
